"","dates","values"
"565",2019-11-01,-0.56
"566",2019-12-01,-0.44
"567",2020-01-01,-0.61
"568",2020-02-01,-0.75
"569",2020-03-01,-0.64
"570",2020-04-01,-0.67
"571",2020-05-01,-0.59
"572",2020-06-01,-0.68
"573",2020-07-01,-0.73
"574",2020-08-01,-0.61
"575",2020-09-01,-0.72
"576",2020-10-01,-0.82
"577",2020-11-01,-0.75
"578",2020-12-01,-0.72
"579",2021-01-01,-0.72
"580",2021-02-01,-0.52
"581",2021-03-01,-0.56
"582",2021-04-01,-0.51
"583",2021-05-01,-0.49
"584",2021-06-01,-0.52
"585",2021-07-01,-0.72
"586",2021-08-01,-0.69
"587",2021-09-01,-0.51
"588",2021-10-01,-0.35
"589",2021-11-01,-0.61
"590",2021-12-01,-0.44
"591",2022-01-01,-0.26
"592",2022-02-01,-0.03
"593",2022-03-01,0.45
"594",2022-04-01,0.74
"595",2022-05-01,0.85
"596",2022-06-01,1.14
"597",2022-07-01,0.62
"598",2022-08-01,1.34
"599",2022-09-01,1.98
"600",2022-10-01,2.05
"601",2022-11-01,1.92
"602",2022-12-01,2.47
"603",2023-01-01,2.23
"604",2023-02-01,2.65
"605",2023-03-01,2.36
"606",2023-04-01,2.31
"607",2023-05-01,2.28
"608",2023-06-01,2.48
"609",2023-07-01,2.48
"610",2023-08-01,2.44
"611",2023-09-01,2.76
"612",2023-10-01,2.63
"613",2023-11-01,2.26
"614",2023-12-01,1.88
"615",2024-01-01,2.08
"616",2024-02-01,2.44
"617",2024-03-01,2.26
"618",2024-04-01,2.49
"619",2024-05-01,2.65
"620",2024-06-01,2.38
"621",2024-07-01,2.2
"622",2024-08-01,2.12
"623",2024-09-01,1.98
"624",2024-10-01,2.25
"625",2024-11-01,1.96
"626",2024-12-01,2.2
"627",2025-01-01,2.26
"628",2025-02-01,2.15
"629",2025-03-01,2.37
"630",2025-04-01,2.13
"631",2025-05-01,2.2
"632",2025-06-01,2.26
"633",2025-07-01,2.36
"634",2025-08-01,2.33
"635",2025-09-01,2.39
"636",2025-10-01,2.34
