"","1995-09-06","1995-12-07","1996-03-07","1996-06-05","1996-09-05","1996-12-04","1997-03-04","1997-06-05","1997-09-10","1997-12-04","1998-02-27","1998-06-04","1998-09-09","1998-12-03","1999-03-04","1999-05-28","1999-06-08","1999-09-09","1999-12-07","2000-03-28","2000-05-30","2000-08-29","2000-11-28","2001-03-01","2001-05-23","2001-08-23","2001-11-22","2002-02-27","2002-05-23","2002-08-22","2002-11-21","2003-02-26","2003-05-22","2003-08-21","2003-11-20","2004-02-19","2004-05-25","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2011-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.34,294.69,295.94,295.98,295.98,295.98,295.98,299.13,299.13,299.13,299.13,270.397,270.397,270.397,270.632,271.005,271.019,271.08,271.08,270.989,270.993,270.993,271.019,271.28,271.28,271.28,271.28,271.229,271.153,271.153,271.153,271.716,271.716,271.716,271.716,271.762,271.762,271.762,271.762,271.811,271.811,271.811,271.811,271.872,271.859,271.859,271.834,271.857,271.857,271.857,271.857,271.857,254.054,254.054,254.054,254.054
"2011-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.72,294.64,295.95,295.95,295.95,295.95,300.56,300.56,300.56,300.56,271.271,271.271,271.271,271.406,271.143,271.224,271.116,271.116,271.236,271.24,271.24,271.194,270.553,270.553,270.553,270.553,270.587,270.495,270.495,270.495,270.8,270.8,270.8,270.8,270.747,270.747,270.747,270.747,270.813,270.813,270.813,270.813,270.832,270.83,270.806,270.816,270.805,270.805,270.805,270.805,270.805,252.718,252.718,252.718,252.718
"2012-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.59,299.34,297.66,297.64,299.28,305.16,305.16,305.16,305.16,276.083,276.083,276.083,275.565,274.51,274.436,274.448,274.448,274.588,274.581,274.581,274.665,274.806,274.806,274.806,274.806,274.825,274.861,274.861,274.861,275.746,275.752,275.752,275.752,275.802,275.802,275.802,275.802,275.703,275.703,275.703,275.703,275.59,275.59,275.671,275.696,275.77,275.77,275.764,275.764,275.764,256.414,256.414,256.414,256.414
"2012-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.75,304.83,304.8,306.35,307.81,307.81,307.81,307.81,275.923,275.923,275.923,275.938,275.28,275.166,275.247,275.247,275.806,275.804,275.804,275.753,275.975,275.975,275.975,275.975,275.939,276.057,276.057,276.057,276.763,276.744,276.744,276.744,276.591,276.591,276.591,276.591,276.761,276.761,276.761,276.761,276.844,276.85,276.832,276.798,276.84,276.84,276.84,276.84,276.84,257.477,257.477,257.477,257.477
"2012-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.59,306.22,307.8,307.31,307.31,307.31,307.31,275.203,275.203,275.203,275.525,275.555,275.629,275.742,275.742,275.984,275.988,275.988,276.025,276.633,276.633,276.633,276.633,276.56,276.478,276.478,276.478,277.118,277.124,277.124,277.124,277.211,277.211,277.211,277.211,277.26,277.26,277.26,277.26,277.365,277.359,277.34,277.336,277.379,277.379,277.386,277.386,277.386,257.821,257.821,257.821,257.821
"2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.31,303.93,304.65,304.65,304.65,304.65,275.587,275.587,275.587,275.766,275.493,275.608,275.402,275.402,275.673,275.678,275.678,275.609,274.786,274.786,274.786,274.786,274.838,274.757,274.757,274.757,275.889,275.895,275.895,275.895,275.744,275.744,275.744,275.744,275.791,275.791,275.791,275.791,275.919,275.919,275.876,275.891,275.83,275.83,275.83,275.83,275.83,256.025,256.025,256.025,256.025
"2013-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.65,301.07,300.6,300.67,303.04,276.904,276.904,276.904,276.284,276.11,276.008,276.034,276.034,276.401,276.401,276.401,276.563,276.688,276.688,276.688,276.688,277.005,276.944,276.944,276.944,276.371,276.366,276.366,276.366,276.26,276.26,276.26,276.26,276.317,276.317,276.317,276.317,276.287,276.289,276.362,276.382,276.371,276.371,276.369,276.369,276.369,255.712,255.712,255.712,255.712
"2013-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.7,303.83,303.9,304.96,278.338,278.338,278.338,278.385,277.688,277.523,277.65,277.65,278.325,278.313,278.313,278.206,278.081,278.081,278.081,278.081,277.947,278.16,278.16,278.16,278.181,278.152,278.152,278.152,277.992,277.992,277.992,277.992,278.136,278.136,278.136,278.136,278.13,278.145,278.145,278.133,278.174,278.174,278.158,278.158,278.158,257.01,257.01,257.01,257.01
"2013-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.01,304.52,305.57,281.591,281.591,281.591,281.956,280.799,280.936,281.074,281.074,281.292,281.298,281.298,281.35,281.367,281.367,281.367,281.367,281.22,281.11,281.11,281.11,281.556,281.55,281.55,281.55,281.79,281.79,281.79,281.79,281.767,281.767,281.767,281.767,281.87,281.859,281.811,281.785,281.889,281.889,281.907,281.907,281.907,259.857,259.857,259.857,259.857
"2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.79,308.87,282.959,282.959,282.959,283.165,282.018,282.148,281.857,281.857,283.331,283.337,283.337,283.229,281.683,281.683,281.683,281.683,281.659,281.593,281.593,281.593,281.964,282.005,282.005,282.005,281.83,281.83,281.83,281.83,281.826,281.826,281.826,281.826,281.982,281.978,281.954,281.97,281.931,281.931,281.929,281.929,281.929,259.879,259.879,259.879,259.879
"2014-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.8,282.913,281.502,280.91,282.367,282.634,282.515,282.545,282.545,283.329,283.327,283.327,283.554,281.648,281.648,281.648,281.648,282.146,282.129,282.129,282.129,282.469,282.469,282.469,282.469,282.359,282.359,282.359,282.359,282.398,282.398,282.398,282.398,282.319,282.319,282.455,282.444,282.414,282.414,282.415,282.415,282.415,260.221,260.221,260.221,260.221
"2014-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.662,283.009,282.691,282.822,283.11,282.86,283.036,283.036,285.168,285.143,285.143,285.007,283.184,283.184,283.184,283.184,283.05,283.317,283.317,283.317,284.514,284.42,284.42,284.42,284.075,284.075,284.075,284.075,284.374,284.374,284.374,284.374,284.364,284.391,284.408,284.427,284.463,284.463,284.443,284.443,284.443,261.527,261.527,261.527,261.527
"2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.475,286.267,285.49,283.929,284.155,284.332,284.332,285.704,285.72,285.72,285.771,285.591,285.591,285.591,285.591,285.451,285.304,285.304,285.304,286.492,286.539,286.539,286.539,286.878,286.878,286.878,286.878,286.839,286.839,286.839,286.839,287.049,287.036,286.913,286.861,286.991,286.991,287.017,287.017,287.017,263.39,263.39,263.39,263.39
"2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.277,290.248,289.493,289.639,289.256,289.256,292.378,292.389,292.389,292.247,289.471,289.471,289.471,289.471,289.81,289.707,289.707,289.707,290.781,290.827,290.827,290.827,290.705,290.705,290.705,290.705,290.582,290.582,290.582,290.582,290.743,290.729,290.7,290.744,290.683,290.683,290.676,290.676,290.676,266.703,266.703,266.703,266.703
"2015-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.781,291.773,292.07,292.164,292.166,293.954,293.952,293.952,294.228,292.146,292.146,292.146,292.146,292.872,292.881,292.881,292.881,293.465,293.489,293.489,293.489,293.278,293.278,293.278,293.278,293.43,293.43,293.43,293.43,293.336,293.338,293.52,293.503,293.472,293.472,293.473,293.473,293.473,268.311,268.311,268.311,268.311
"2015-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.557,295.608,295.894,295.9,297.982,297.949,297.949,297.786,296.074,296.074,296.074,296.074,295.768,296.127,296.127,296.127,298.048,297.887,297.887,297.887,297.396,297.396,297.396,297.396,297.696,297.696,297.696,297.696,297.539,297.589,297.613,297.681,297.715,297.715,297.682,297.682,297.682,271.671,271.671,271.671,271.671
"2015-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.993,297.929,297.928,298.534,298.563,298.563,298.635,297.331,297.331,297.331,297.331,297.362,297.113,297.113,297.113,298.341,298.434,298.434,298.434,298.824,298.824,298.824,298.824,298.859,298.859,298.859,298.859,299.145,299.12,298.936,298.818,299.036,299.036,299.069,299.069,299.069,272.306,272.306,272.306,272.306
"2015-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.375,295.359,296.599,296.603,296.603,296.419,295.736,295.736,295.736,295.736,296.291,296.165,296.165,296.165,298.114,298.16,298.16,298.16,298.085,298.085,298.085,298.085,297.725,297.725,297.725,297.725,297.794,297.768,297.745,297.812,297.762,297.762,297.762,297.762,297.762,271.512,271.512,271.512,271.512
"2016-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.647,295.512,295.919,295.574,295.724,294.616,294.616,294.616,294.616,296.163,296.192,296.192,296.192,297.613,297.656,297.656,297.656,297.616,297.616,297.616,297.616,298.011,298.011,298.011,298.011,297.964,297.987,298.303,298.27,298.18,298.18,298.172,298.172,298.172,270.798,270.798,270.798,270.798
"2016-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.707,295.769,295.482,295.822,294.413,294.413,294.413,294.413,294.831,295.279,295.279,295.279,297.899,297.656,297.656,297.656,297.804,297.804,297.804,297.804,297.882,297.882,297.882,297.882,297.334,297.404,297.499,297.64,297.683,297.683,297.634,297.634,297.634,269.729,269.729,269.729,269.729
"2016-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.378,298.177,299.109,298.337,298.337,298.337,298.337,298.777,298.408,298.408,298.408,300.667,300.8,300.8,300.8,301.66,301.66,301.66,301.66,301.796,301.796,301.796,301.796,302.394,302.348,301.91,301.733,302.094,302.094,302.141,302.141,302.141,273.074,273.074,273.074,273.074
"2016-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.217,309.618,308.668,308.668,308.668,308.668,309.432,309.308,309.308,309.308,311.758,311.825,311.825,311.825,312.265,312.265,312.265,312.265,311.716,311.716,311.716,311.716,311.765,311.718,311.747,311.815,311.648,311.648,311.659,311.659,311.659,281.482,281.482,281.482,281.482
"2017-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.478,316.618,316.612,316.635,317.053,319.233,319.293,319.293,319.293,321.03,321.1,321.1,321.1,321.352,321.352,321.352,321.352,321.497,321.497,321.497,321.497,321.345,321.407,321.906,321.883,321.802,321.802,321.774,321.774,321.774,289.104,289.104,289.104,289.104
"2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.902,323.078,323.179,323.517,323.595,324.148,324.148,324.148,328.792,328.425,328.425,328.425,328.58,328.58,328.58,328.58,328.557,328.557,328.557,328.557,327.673,327.798,328.065,328.319,328.402,328.402,328.319,328.319,328.319,294.753,294.753,294.753,294.753
"2017-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.499,323.429,323.486,323.042,322.551,322.551,322.551,325.38,325.585,325.585,325.585,326.73,326.73,326.73,326.73,326.479,326.479,326.479,326.479,327.718,327.593,326.654,326.426,326.864,326.864,326.967,326.967,326.967,292.852,292.852,292.852,292.852
"2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.726,332.475,330.405,330.27,330.27,330.27,334.422,334.514,334.514,334.514,335.87,335.87,335.87,335.87,334.774,334.774,334.774,334.774,334.824,334.762,334.935,334.932,334.616,334.616,334.623,334.623,334.623,299.337,299.337,299.337,299.337
"2018-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.26,331.8,331.471,331.365,331.379,335.917,335.991,335.991,335.991,336.405,336.405,336.405,336.405,337.132,337.132,337.132,337.132,337.607,337.752,338.449,338.547,338.299,338.299,338.256,338.256,338.256,307.253,307.253,307.253,307.253
"2018-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.004,338.078,338.03,338.038,343.241,342.759,342.759,342.759,342.183,342.183,342.183,342.183,342.384,342.384,342.384,342.384,341.127,341.294,341.785,342.117,342.364,342.364,342.204,342.204,342.204,309.499,309.499,309.499,309.499
"2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.765,346.044,346.075,350.73,351.04,351.04,351.04,352.757,352.757,352.757,352.757,353.426,353.426,353.426,353.426,355.736,355.508,353.892,353.547,354.128,354.128,354.339,354.339,354.339,320.748,320.748,320.748,320.748
"2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.607,349.604,353.814,353.913,353.913,353.913,356.042,356.042,356.042,356.042,356.371,356.371,356.371,356.371,356.766,356.682,357.111,357.025,356.535,356.535,356.527,356.527,356.527,323.11,323.11,323.11,323.11
"2019-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.947,354.665,354.173,353.201,356.511,356.67,356.67,356.67,356.67,357.998,357.998,357.998,357.998,358.71,358.919,359.83,360.051,361.1,361.1,361.026,361.026,361.026,326.348,326.348,326.348,326.348
"2019-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.324,354.43,352.898,356.006,355.975,355.975,355.975,355.975,356.446,356.446,356.446,356.446,354.619,354.882,355.533,355.978,357.889,357.889,357.644,357.644,357.644,322.674,322.674,322.674,322.674
"2019-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.664,348.591,351.754,353.618,353.618,353.618,353.618,355.016,355.016,355.016,355.016,357.713,357.343,355.156,354.642,357.012,357.012,357.35,357.35,357.35,325.579,325.579,325.579,325.579
"2019-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.843,352.818,355.038,355.038,355.038,355.038,357.934,357.934,357.934,357.934,358.073,357.97,358.594,358.443,359.627,359.627,359.608,359.608,359.608,328.675,328.675,328.675,328.675
"2020-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.489,345.795,345.967,345.436,348.582,350.489,350.489,350.489,350.489,351.18,351.434,352.51,352.952,354.642,354.642,354.548,354.548,354.548,321.908,321.908,321.908,321.908
"2020-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.693,281.558,281.275,280.411,280.734,280.734,280.734,280.734,278.682,278.948,279.557,279.937,282.573,282.573,282.332,282.332,282.332,255.097,255.097,255.097,255.097
"2020-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.586,310.542,310.077,310.759,310.759,310.759,310.759,313.56,313.155,310.708,310.139,313.056,313.056,313.4,313.4,313.4,285.589,285.589,285.589,285.589
"2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.059,322.771,322.682,322.682,322.682,322.682,325.048,324.934,325.696,325.443,327.459,327.459,327.45,327.45,327.45,299.956,299.956,299.956,299.956
"2021-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.716,342.747,342.265,343.136,343.965,344.851,345.131,346.435,347.151,348.939,348.939,348.827,348.827,348.827,318.231,318.231,318.231,318.231
"2021-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.358,361.096,361.95,363.63,360.282,360.786,361.708,362.295,364.604,364.604,364.233,364.233,364.233,328.904,328.904,328.904,328.904
"2021-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.847,373.568,374.443,378.341,377.679,374.33,373.35,375.766,375.766,376.272,376.272,376.272,342.801,342.801,342.801,342.801
"2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.088,408.914,411.423,411.301,412.422,412.101,418.456,418.456,418.432,418.432,418.432,381.941,381.941,381.941,381.941
"2022-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.713,434.516,431.715,432.957,437.656,440.429,440.429,440.262,440.262,440.262,397.753,397.753,397.753,397.753
"2022-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.228,464.243,463.755,467.722,472.104,472.104,471.503,471.503,471.503,424.75,424.75,424.75,424.75
"2022-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.002,493.546,498.051,500.791,500.791,501.568,501.568,501.568,445.675,445.675,445.675,445.675
"2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.178,468.605,478.521,478.521,478.511,478.511,478.511,437.537,437.537,437.537,437.537
"2023-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.423,458.369,458.369,455.565,455.233,459.717,423.206,423.206,423.206,423.206
"2023-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.087,449.087,447.098,446.89,451.548,417.311,417.311,417.311,417.311
"2023-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.138,435.045,438.826,406.909,406.909,406.909,406.909
"2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.246,436.729,402.009,402.009,402.009,402.009
"2024-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.788,403.624,404.743,405.057,399.392
"2024-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.467,410.293,410.7,411.139
"2024-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.698,413.342,411.079
"2024-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.151,411.657
"2025-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.406
