"","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"1991-01",84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.1,84.19,84.19,84.18,84.18,84.17,84.17,84.17,84.17,84.13,84.13,84.13,84.12,84.77,84.77,84.77,84.77,84.81,84.81,84.81,84.81,84.77,84.77,84.77,84.77,81.7,81.64,81.64,81.67,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.72,81.71,81.67,78.39,78.39,78.38,78.38,78.37,78.37,78.37,78.37,78.4,78.4,78.4,78.4,78.4,78.4,78.42,78.42,78.35,78.35,78.41,78.41,78.41,77.93,77.93,77.95,77.95
"1991-04",85.29,85.29,85.29,85.29,85.29,85.31,85.31,85.31,85.31,85.33,85.33,85.33,85.33,85.3,85.3,85.29,85.29,85.29,85.29,85.29,85.29,85.28,85.28,85.28,85.28,85.86,85.86,85.89,85.89,85.86,85.86,85.86,85.86,85.88,85.88,85.88,85.88,82.43,82.46,82.46,82.45,82.58,82.58,82.58,82.58,82.61,82.61,82.61,82.61,82.62,82.62,82.62,82.61,82.61,82.61,82.61,82.62,79.18,79.18,79.21,79.21,79.18,79.18,79.18,79.18,79.15,79.15,79.15,79.15,79.16,79.15,79.17,79.17,79.16,79.16,79.14,79.14,79.14,77.86,77.86,77.85,77.85
"1991-07",82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.92,82.92,82.92,82.92,82.95,82.95,82.95,82.95,83.77,83.77,83.77,83.77,83.77,83.77,83.77,83.77,83.76,83.76,83.76,83.76,80.12,80.23,80.23,80.21,80.32,80.32,80.32,80.32,80.3,80.3,80.3,80.3,80.29,80.29,80.29,80.3,80.29,80.29,80.29,80.32,77.76,77.76,77.75,77.75,77.73,77.73,77.73,77.73,77.75,77.75,77.75,77.75,77.75,77.75,77.77,77.77,77.76,77.76,77.75,77.75,77.75,76.6,76.6,76.59,76.59
"1991-10",85.65,85.65,85.65,85.65,85.65,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.61,85.57,85.57,85.58,85.58,85.49,85.49,85.49,85.49,85.53,85.54,85.54,85.54,86.22,86.22,86.19,86.19,86.17,86.17,86.17,86.17,86.18,86.18,86.18,86.18,82.39,82.3,82.3,82.3,82.38,82.38,82.38,82.38,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.39,82.41,82.41,82.41,82.41,79.34,79.34,79.33,79.33,79.31,79.31,79.31,79.31,79.3,79.3,79.3,79.3,79.31,79.32,79.26,79.26,79.33,79.33,79.31,79.31,79.31,77.79,77.79,77.78,77.78
"1992-01",86.4,86.4,86.4,86.4,86.4,86.41,86.41,86.41,86.41,86.42,86.42,86.42,86.42,86.48,86.48,86.48,86.48,86.46,86.46,86.46,86.46,86.43,86.42,86.42,86.41,87.65,87.65,87.65,87.65,87.71,87.71,87.71,87.71,87.66,87.66,87.66,87.66,83.88,83.84,83.84,83.86,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.84,83.83,83.83,83.83,83.82,83.78,80.17,80.17,80.16,80.16,80.15,80.15,80.15,80.15,80.18,80.18,80.18,80.18,80.16,80.17,80.19,80.19,80.13,80.13,80.18,80.18,80.18,79.4,79.4,79.43,79.43
"1992-04",86.2,86.2,86.2,86.2,86.2,86.22,86.22,86.22,86.22,86.26,86.26,86.26,86.26,86.23,86.23,86.21,86.21,86.24,86.24,86.24,86.24,86.23,86.23,86.23,86.23,86.58,86.58,86.61,86.61,86.58,86.58,86.58,86.58,86.6,86.6,86.6,86.6,83.34,83.39,83.39,83.37,83.4,83.4,83.4,83.4,83.42,83.42,83.42,83.42,83.43,83.43,83.43,83.42,83.41,83.41,83.41,83.42,80.08,80.08,80.12,80.12,80.08,80.08,80.08,80.08,80.06,80.06,80.06,80.06,80.06,80.06,80.08,80.08,80.07,80.07,80.05,80.05,80.05,79.2,79.2,79.2,79.2
"1992-07",86.21,86.21,86.21,86.21,86.21,86.22,86.22,86.22,86.22,86.19,86.19,86.19,86.19,86.2,86.2,86.2,86.2,86.17,86.17,86.17,86.17,86.21,86.2,86.2,86.2,86.42,86.42,86.42,86.42,86.44,86.44,86.44,86.44,86.43,86.43,86.43,86.43,83.4,83.52,83.52,83.5,83.55,83.55,83.55,83.55,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.53,83.56,80.2,80.2,80.2,80.2,80.18,80.18,80.18,80.18,80.19,80.19,80.19,80.19,80.19,80.19,80.21,80.21,80.2,80.2,80.19,80.19,80.19,79.57,79.57,79.56,79.56
"1992-10",89.08,89.08,89.08,89.08,89.08,89.09,89.09,89.09,89.09,89.05,89.05,89.05,89.05,89.05,89.05,89.07,89.07,89.25,89.25,89.25,89.25,89.26,89.27,89.27,89.28,89.84,89.84,89.81,89.81,89.8,89.8,89.8,89.8,89.81,89.81,89.81,89.81,86.06,85.94,85.94,85.94,85.97,85.97,85.97,85.97,85.98,85.98,85.98,85.98,85.97,85.97,85.97,85.97,85.98,85.98,85.99,85.99,82.58,82.58,82.57,82.57,82.54,82.54,82.54,82.54,82.52,82.52,82.52,82.52,82.55,82.54,82.48,82.48,82.57,82.57,82.55,82.55,82.55,80.13,80.13,80.12,80.12
"1993-01",86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.94,86.95,86.95,86.95,86.95,86.95,86.95,86.95,86.95,86.96,86.96,86.96,86.96,86.92,86.92,86.92,86.91,87.38,87.38,87.38,87.38,87.44,87.44,87.44,87.44,87.39,87.39,87.39,87.39,84.15,84.12,84.12,84.15,84.17,84.17,84.17,84.17,84.18,84.18,84.18,84.18,84.18,84.18,84.18,84.17,84.17,84.17,84.16,84.12,80.26,80.26,80.25,80.25,80.24,80.24,80.24,80.24,80.27,80.27,80.27,80.27,80.26,80.26,80.28,80.28,80.23,80.23,80.26,80.26,80.26,79.76,79.76,79.8,79.8
"1993-04",86.87,86.86,86.86,86.86,86.86,86.87,86.87,86.87,86.87,86.91,86.91,86.91,86.91,87.13,87.13,87.11,87.11,87.14,87.14,87.14,87.14,87.11,87.11,87.11,87.11,87.49,87.49,87.51,87.51,87.46,87.46,87.46,87.46,87.49,87.49,87.49,87.49,84.14,84.19,84.19,84.18,84.22,84.22,84.22,84.22,84.22,84.22,84.22,84.22,84.23,84.23,84.23,84.23,84.22,84.22,84.22,84.23,80.33,80.33,80.35,80.35,80.33,80.33,80.33,80.33,80.29,80.29,80.29,80.29,80.31,80.3,80.32,80.32,80.31,80.31,80.3,80.3,80.3,79.31,79.31,79.31,79.31
"1993-07",87.89,87.89,87.89,87.89,87.89,87.89,87.89,87.89,87.89,87.86,87.86,87.86,87.86,87.84,87.84,87.85,87.85,87.8,87.8,87.8,87.8,87.84,87.83,87.83,87.83,88.6,88.6,88.6,88.6,88.62,88.62,88.62,88.62,88.62,88.62,88.62,88.62,84.81,84.92,84.92,84.91,84.98,84.98,84.98,84.98,84.96,84.96,84.96,84.96,84.96,84.96,84.96,84.96,84.97,84.97,84.97,84.99,81.06,81.06,81.06,81.06,81.03,81.03,81.03,81.03,81.05,81.05,81.05,81.05,81.05,81.04,81.06,81.06,81.06,81.06,81.05,81.05,81.05,79.85,79.85,79.84,79.84
"1993-10",89.18,89.18,89.18,89.18,89.18,89.19,89.19,89.19,89.19,89.16,89.16,89.16,89.16,89.18,89.18,89.2,89.2,89.4,89.4,89.4,89.4,89.4,89.41,89.41,89.42,89.1,89.1,89.08,89.08,89.05,89.05,89.05,89.05,89.07,89.07,89.07,89.07,86.02,85.87,85.87,85.86,85.92,85.92,85.92,85.92,85.93,85.93,85.93,85.93,85.92,85.92,85.92,85.92,85.93,85.93,85.94,85.95,81.96,81.96,81.95,81.95,81.93,81.93,81.93,81.93,81.92,81.92,81.92,81.92,81.93,81.93,81.87,81.87,81.95,81.95,81.94,81.94,81.94,80.49,80.49,80.47,80.47
"1994-01",89.19,89.19,89.19,89.19,89.19,89.21,89.21,89.21,89.21,89.23,89.23,89.23,89.23,89.06,89.06,89.06,89.06,89.05,89.05,89.05,89.05,89.02,89.02,89.02,89.01,89.76,89.76,89.76,89.76,89.83,89.83,89.83,89.83,89.82,89.82,89.82,89.82,86.13,86.13,86.13,86.16,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.14,86.14,86.14,86.14,86.21,86.23,86.23,86.19,81.71,81.71,81.71,81.71,81.69,81.69,81.69,81.69,81.72,81.72,81.72,81.72,81.73,81.73,81.74,81.74,81.74,81.74,81.76,81.76,81.76,80.55,80.55,80.59,80.59
"1994-04",88.81,88.8,88.8,88.8,88.8,88.77,88.77,88.77,88.77,88.84,88.84,88.84,88.84,88.84,88.84,88.81,88.81,88.82,88.82,88.82,88.82,88.79,88.79,88.79,88.79,88.79,88.79,88.81,88.81,88.81,88.81,88.81,88.81,88.83,88.83,88.83,88.83,85.71,85.78,85.78,85.77,85.8,85.8,85.8,85.8,85.82,85.82,85.82,85.82,85.84,85.84,85.84,85.84,85.77,85.76,85.75,85.77,81.19,81.19,81.2,81.2,81.19,81.19,81.19,81.19,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.16,81.14,81.14,81.13,81.13,81.13,80.87,80.87,80.86,80.86
"1994-07",89.51,89.51,89.51,89.51,89.51,89.52,89.52,89.52,89.52,89.48,89.48,89.48,89.48,89.54,89.54,89.55,89.55,89.52,89.52,89.52,89.52,89.57,89.56,89.56,89.56,89.35,89.35,89.35,89.35,89.36,89.36,89.36,89.36,89.34,89.34,89.34,89.34,86.52,86.58,86.58,86.58,86.62,86.62,86.62,86.62,86.59,86.59,86.59,86.59,86.6,86.6,86.6,86.6,86.6,86.6,86.61,86.62,82.15,82.15,82.14,82.14,82.11,82.11,82.11,82.11,82.13,82.13,82.13,82.13,82.13,82.13,82.15,82.15,82.13,82.13,82.13,82.13,82.13,81.2,81.2,81.17,81.17
"1994-10",90.47,90.47,90.47,90.47,90.47,90.53,90.53,90.53,90.53,90.5,90.5,90.5,90.5,90.36,90.36,90.37,90.37,90.43,90.43,90.43,90.43,90.46,90.47,90.47,90.48,90.77,90.77,90.76,90.76,90.77,90.77,90.77,90.77,90.79,90.79,90.79,90.79,87.26,87.13,87.13,87.12,87.19,87.19,87.19,87.19,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.15,87.14,87.14,87.14,87.15,82.84,82.84,82.83,82.83,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.83,82.83,82.79,82.79,82.84,82.84,82.84,82.84,82.84,81.51,81.51,81.5,81.5
"1995-01",90.59,90.59,90.59,90.59,90.59,90.61,90.61,90.61,90.61,90.61,90.61,90.61,90.61,90.39,90.39,90.4,90.4,90.38,90.38,90.38,90.38,90.34,90.34,90.34,90.33,90.56,90.56,90.56,90.56,90.64,90.64,90.64,90.64,90.64,90.64,90.64,90.64,87.37,87.37,87.37,87.4,87.43,87.43,87.43,87.43,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.46,87.44,87.44,87.44,87.4,82.5,82.5,82.51,82.51,82.48,82.48,82.48,82.48,82.52,82.52,82.52,82.52,82.5,82.5,82.51,82.51,82.51,82.51,82.52,82.52,82.52,81.41,81.41,81.43,81.43
"1995-04",92.02,92.01,92.01,92.01,92.01,92.02,92.02,92.02,92.02,92.08,92.08,92.08,92.08,92.03,92.03,92,92,92.01,92.01,92.01,92.01,91.99,91.99,91.99,91.99,91.81,91.81,91.82,91.82,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,88.48,88.53,88.53,88.52,88.57,88.57,88.57,88.57,88.54,88.54,88.54,88.54,88.57,88.57,88.57,88.57,88.56,88.57,88.57,88.58,83.61,83.61,83.63,83.63,83.61,83.61,83.61,83.61,83.57,83.57,83.57,83.57,83.58,83.58,83.59,83.59,83.59,83.59,83.58,83.58,83.58,82.07,82.07,82.07,82.07
"1995-07",91.92,91.92,91.92,91.92,91.92,91.91,91.91,91.91,91.91,91.88,91.88,91.88,91.88,91.86,91.86,91.87,91.87,91.85,91.85,91.85,91.85,91.89,91.89,91.89,91.89,91.65,91.65,91.66,91.66,91.68,91.68,91.68,91.68,91.66,91.66,91.66,91.66,88.43,88.45,88.45,88.44,88.5,88.5,88.5,88.5,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.51,88.53,88.53,88.54,88.54,83.56,83.56,83.54,83.54,83.52,83.52,83.52,83.52,83.55,83.55,83.55,83.55,83.53,83.53,83.55,83.55,83.54,83.54,83.53,83.53,83.53,82.41,82.41,82.37,82.37
"1995-10",91.88,91.88,91.88,91.88,91.88,91.84,91.84,91.84,91.84,91.81,91.81,91.81,91.81,91.87,91.87,91.88,91.88,91.9,91.9,91.9,91.9,91.93,91.94,91.94,91.94,91.66,91.66,91.64,91.64,91.68,91.68,91.68,91.68,91.71,91.71,91.71,91.71,88.54,88.46,88.46,88.45,88.49,88.49,88.49,88.49,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.44,88.44,88.45,88.46,83.72,83.72,83.73,83.73,83.7,83.7,83.7,83.7,83.71,83.71,83.71,83.71,83.71,83.71,83.67,83.67,83.71,83.71,83.7,83.7,83.7,82.66,82.66,82.66,82.66
"1996-01",92.14,92.13,92.13,92.13,92.13,92.11,92.11,92.11,92.11,92.09,92.09,92.09,92.09,92.15,92.15,92.16,92.16,92.15,92.15,92.15,92.15,92.13,92.13,92.13,92.12,91.88,91.88,91.87,91.87,91.82,91.82,91.82,91.82,91.85,91.85,91.85,91.85,88.79,88.78,88.78,88.8,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.77,88.78,88.78,88.78,88.78,88.73,88.73,88.72,88.68,84.22,84.22,84.23,84.23,84.2,84.2,84.2,84.2,84.18,84.18,84.18,84.18,84.2,84.2,84.21,84.21,84.2,84.2,84.2,84.2,84.2,83.01,83.01,83.04,83.04
"1996-04",92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.61,92.7,92.7,92.7,92.7,92.71,92.71,92.68,92.68,92.7,92.7,92.7,92.7,92.66,92.66,92.66,92.66,92.34,92.34,92.35,92.35,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,89.15,89.2,89.2,89.19,89.16,89.16,89.16,89.16,89.14,89.14,89.14,89.14,89.17,89.17,89.17,89.17,89.18,89.18,89.17,89.19,84.67,84.67,84.68,84.68,84.66,84.66,84.66,84.66,84.61,84.61,84.61,84.61,84.62,84.61,84.62,84.62,84.61,84.61,84.61,84.61,84.61,83.4,83.4,83.42,83.42
"1996-07",92.95,92.95,92.95,92.95,92.95,92.96,92.96,92.96,92.96,92.9,92.9,92.9,92.9,92.92,92.92,92.93,92.93,92.91,92.91,92.91,92.91,92.94,92.93,92.93,92.94,92.65,92.65,92.68,92.68,92.7,92.7,92.7,92.7,92.68,92.68,92.68,92.68,89.48,89.46,89.46,89.45,89.43,89.43,89.43,89.43,89.45,89.45,89.45,89.45,89.43,89.43,89.43,89.43,89.45,89.45,89.46,89.47,84.8,84.8,84.75,84.75,84.72,84.72,84.72,84.72,84.77,84.77,84.77,84.77,84.74,84.75,84.77,84.77,84.75,84.75,84.75,84.75,84.75,83.6,83.6,83.55,83.55
"1996-10",93.05,93.06,93.06,93.06,93.06,93.01,93.01,93.01,93.01,92.99,92.99,92.99,92.99,93.04,93.04,93.05,93.05,93.07,93.07,93.07,93.07,93.12,93.13,93.13,93.13,92.65,92.65,92.63,92.63,92.64,92.64,92.64,92.64,92.66,92.66,92.66,92.66,89.53,89.51,89.51,89.5,89.49,89.49,89.49,89.49,89.57,89.57,89.57,89.57,89.59,89.59,89.59,89.59,89.61,89.61,89.62,89.63,84.88,84.88,84.9,84.9,84.87,84.87,84.87,84.87,84.89,84.89,84.89,84.89,84.89,84.89,84.86,84.86,84.88,84.88,84.88,84.88,84.88,83.8,83.8,83.81,83.81
"1997-01",93.55,93.55,93.55,93.55,93.55,93.54,93.54,93.54,93.54,93.51,93.51,93.51,93.51,93.49,93.49,93.5,93.5,93.48,93.48,93.48,93.48,93.51,93.51,93.51,93.5,92.96,92.96,92.93,92.93,92.99,92.99,92.99,92.99,92.98,92.98,92.98,92.98,89.88,89.86,89.86,89.88,89.87,89.87,89.87,89.87,89.9,89.9,89.9,89.9,89.92,89.92,89.92,89.92,89.88,89.88,89.87,89.82,85.1,85.1,85.14,85.14,85.12,85.12,85.12,85.12,85.15,85.15,85.15,85.15,85.17,85.17,85.16,85.16,85.14,85.14,85.14,85.14,85.14,84.1,84.1,84.11,84.11
"1997-04",93.88,93.87,93.87,93.87,93.87,93.93,93.93,93.93,93.93,94.02,94.02,94.02,94.02,94.01,94.01,93.98,93.98,94.01,94.01,94.01,94.01,93.93,93.93,93.93,93.93,93.49,93.49,93.5,93.5,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,90.37,90.41,90.41,90.4,90.34,90.34,90.34,90.34,90.34,90.34,90.34,90.34,90.35,90.35,90.35,90.35,90.35,90.34,90.34,90.35,85.45,85.45,85.45,85.45,85.43,85.43,85.43,85.43,85.36,85.36,85.36,85.36,85.38,85.37,85.36,85.36,85.38,85.38,85.38,85.38,85.38,84.31,84.31,84.33,84.33
"1997-07",93.09,93.09,93.09,93.09,93.09,93.07,93.07,93.07,93.07,93.02,93.02,93.02,93.02,93.01,93.01,93.02,93.02,93.01,93.01,93.01,93.01,93.04,93.03,93.03,93.04,92.82,92.82,92.87,92.87,92.9,92.9,92.9,92.9,92.88,92.88,92.88,92.88,89.67,89.65,89.65,89.65,89.57,89.57,89.57,89.57,89.62,89.62,89.62,89.62,89.56,89.56,89.56,89.56,89.58,89.58,89.58,89.6,85.09,85.09,85.02,85.02,84.99,84.99,84.99,84.99,85.06,85.06,85.06,85.06,85.01,85.03,85.04,85.04,85.03,85.03,85.03,85.03,85.03,84.16,84.16,84.11,84.11
"1997-10",93.75,93.76,93.76,93.76,93.76,93.78,93.78,93.78,93.78,93.76,93.76,93.76,93.76,93.68,93.68,93.69,93.69,93.75,93.75,93.75,93.75,93.8,93.81,93.81,93.81,93.53,93.53,93.49,93.49,93.48,93.48,93.48,93.48,93.5,93.5,93.5,93.5,90.37,90.38,90.38,90.36,90.35,90.35,90.35,90.35,90.4,90.4,90.4,90.4,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.47,85.86,85.86,85.9,85.9,85.88,85.88,85.88,85.88,85.87,85.87,85.87,85.87,85.91,85.9,85.89,85.89,85.91,85.91,85.91,85.91,85.91,84.71,84.71,84.73,84.73
"1998-01",94.34,94.33,94.33,94.33,94.33,94.39,94.39,94.39,94.39,94.36,94.36,94.36,94.36,94.35,94.35,94.36,94.36,94.34,94.34,94.34,94.34,94.35,94.35,94.35,94.35,93.93,93.93,93.91,93.91,93.97,93.97,93.97,93.97,93.95,93.95,93.95,93.95,90.85,90.83,90.83,90.85,90.81,90.81,90.81,90.81,90.86,90.86,90.86,90.86,90.87,90.87,90.87,90.87,90.82,90.82,90.82,90.76,86.03,86.03,86.07,86.07,86.04,86.04,86.04,86.04,86.09,86.09,86.09,86.09,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,85.15,85.15,85.14,85.14
"1998-04",94.16,94.16,94.16,94.16,94.14,94.16,94.16,94.16,94.16,94.28,94.28,94.28,94.28,94.2,94.2,94.17,94.17,94.18,94.18,94.18,94.18,94.12,94.12,94.12,94.13,93.43,93.43,93.43,93.43,93.41,93.41,93.41,93.41,93.41,93.41,93.41,93.41,90.36,90.38,90.38,90.39,90.37,90.37,90.37,90.37,90.36,90.36,90.36,90.36,90.39,90.39,90.39,90.38,90.39,90.4,90.4,90.42,85.88,85.88,85.88,85.88,85.85,85.85,85.85,85.85,85.79,85.79,85.79,85.79,85.81,85.8,85.79,85.79,85.8,85.8,85.8,85.8,85.8,84.87,84.87,84.89,84.89
"1998-07",95.01,95.02,95.02,95.02,95.02,95,95,95,95,94.93,94.93,94.93,94.93,94.93,94.93,94.94,94.94,94.94,94.94,94.94,94.94,94.96,94.95,94.95,94.96,94.35,94.35,94.41,94.41,94.44,94.44,94.44,94.44,94.42,94.42,94.42,94.42,91.17,91.17,91.17,91.18,91.15,91.15,91.15,91.15,91.23,91.23,91.23,91.23,91.14,91.14,91.14,91.14,91.16,91.16,91.16,91.18,86.83,86.83,86.72,86.72,86.7,86.7,86.7,86.7,86.77,86.77,86.77,86.77,86.72,86.74,86.76,86.76,86.74,86.74,86.74,86.74,86.74,85.59,85.59,85.53,85.53
"1998-10",95.83,95.84,95.84,95.84,95.85,95.87,95.87,95.87,95.87,95.86,95.86,95.86,95.86,95.88,95.88,95.89,95.89,95.95,95.95,95.95,95.95,95.98,95.99,95.99,95.98,95.34,95.34,95.3,95.3,95.29,95.29,95.29,95.29,95.32,95.32,95.32,95.32,92.14,92.13,92.13,92.09,92.08,92.08,92.08,92.08,91.95,91.95,91.95,91.95,92.02,92.02,92.02,92.02,92.05,92.05,92.05,92.06,87.34,87.34,87.41,87.41,87.38,87.38,87.38,87.38,87.35,87.35,87.35,87.35,87.39,87.38,87.38,87.38,87.39,87.39,87.39,87.39,87.39,86.29,86.29,86.32,86.32
"1999-01",97.21,97.19,97.19,97.19,97.2,97.27,97.27,97.27,97.27,97.26,97.26,97.26,97.26,97.1,97.1,97.11,97.11,97.09,97.09,97.09,97.09,97.1,97.1,97.1,97.09,95.97,95.97,95.96,95.96,96.01,96.01,96.01,96.01,96,96,96,96,92.99,92.98,92.98,93.01,92.99,92.99,92.99,92.99,93.04,93.04,93.04,93.04,93.07,93.07,93.07,93.07,93,93,93,92.95,88.28,88.28,88.33,88.33,88.3,88.3,88.3,88.3,88.34,88.34,88.34,88.34,88.39,88.38,88.38,88.38,88.38,88.38,88.38,88.38,88.38,87.56,87.56,87.55,87.55
"1999-04",96.71,96.7,96.7,96.7,96.68,96.68,96.68,96.68,96.68,96.81,96.81,96.81,96.81,97.09,97.09,97.07,97.07,97.07,97.07,97.07,97.07,97,97.01,97.01,97,95.92,95.92,95.91,95.91,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,92.91,92.94,92.94,92.95,92.89,92.89,92.89,92.89,92.88,92.88,92.88,92.88,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.91,88.71,88.71,88.68,88.68,88.65,88.65,88.65,88.65,88.6,88.6,88.6,88.6,88.61,88.6,88.59,88.59,88.6,88.6,88.61,88.61,88.61,87.93,87.93,87.96,87.96
"1999-07",97.48,97.5,97.5,97.5,97.5,97.47,97.47,97.47,97.47,97.39,97.39,97.39,97.39,97.42,97.42,97.42,97.42,97.41,97.41,97.41,97.41,97.44,97.42,97.42,97.44,96.22,96.22,96.29,96.29,96.32,96.32,96.32,96.32,96.3,96.3,96.3,96.3,93.2,93.2,93.2,93.22,93.13,93.13,93.13,93.13,93.17,93.17,93.17,93.17,93.06,93.06,93.06,93.06,93.07,93.07,93.07,93.09,88.58,88.58,88.46,88.46,88.43,88.43,88.43,88.43,88.51,88.51,88.51,88.51,88.47,88.5,88.5,88.5,88.48,88.48,88.5,88.5,88.5,87.98,87.98,87.93,87.93
"1999-10",98.76,98.77,98.77,98.77,98.78,98.82,98.82,98.82,98.82,98.78,98.78,98.78,98.78,98.79,98.79,98.8,98.8,98.88,98.88,98.88,98.88,98.9,98.92,98.92,98.91,97.82,97.82,97.78,97.78,97.59,97.59,97.59,97.59,97.62,97.62,97.62,97.62,94.46,94.43,94.43,94.37,94.33,94.33,94.33,94.33,94.2,94.2,94.2,94.2,94.28,94.28,94.28,94.28,94.27,94.26,94.27,94.27,89.05,89.05,89.14,89.14,89.13,89.13,89.13,89.13,89.07,89.07,89.07,89.07,89.12,89.11,89.12,89.12,89.13,89.13,89.12,89.12,89.12,88.95,88.95,88.97,88.97
"2000-01",98.83,98.81,98.81,98.81,98.82,98.83,98.83,98.83,98.83,98.82,98.82,98.82,98.82,99.01,99.01,99.02,99.02,99.01,99.01,99.01,99.01,99,99,99,98.99,97.78,97.78,97.76,97.76,97.7,97.7,97.7,97.7,97.73,97.73,97.73,97.73,94.71,94.71,94.71,94.74,94.71,94.71,94.71,94.71,94.7,94.7,94.7,94.7,94.73,94.73,94.73,94.73,94.67,94.67,94.67,94.66,89.75,89.75,89.8,89.8,89.76,89.76,89.76,89.76,89.81,89.81,89.81,89.81,89.82,89.81,89.81,89.81,89.84,89.84,89.83,89.83,89.83,89.56,89.56,89.55,89.55
"2000-04",100.57,100.56,100.56,100.56,100.53,100.57,100.57,100.57,100.57,100.69,100.69,100.69,100.69,100.63,100.63,100.61,100.61,100.6,100.6,100.6,100.6,100.54,100.54,100.54,100.53,98.76,98.76,98.75,98.75,98.74,98.74,98.74,98.74,98.75,98.75,98.75,98.75,95.74,95.8,95.8,95.81,95.78,95.78,95.78,95.78,95.71,95.71,95.71,95.71,95.75,95.75,95.75,95.75,95.73,95.74,95.75,95.76,90.74,90.74,90.71,90.71,90.69,90.69,90.69,90.69,90.62,90.62,90.62,90.62,90.65,90.65,90.64,90.64,90.64,90.64,90.65,90.65,90.65,90.36,90.36,90.38,90.38
"2000-07",100.56,100.6,100.6,100.6,100.58,100.52,100.52,100.52,100.52,100.45,100.45,100.45,100.45,100.4,100.4,100.39,100.39,100.38,100.38,100.38,100.38,100.43,100.4,100.4,100.42,99,99,99.04,99.04,99.07,99.07,99.07,99.07,99.06,99.06,99.06,99.06,95.84,95.86,95.86,95.87,95.83,95.83,95.83,95.83,95.93,95.93,95.93,95.93,95.83,95.83,95.83,95.83,95.83,95.83,95.83,95.83,90.56,90.56,90.43,90.43,90.41,90.41,90.41,90.41,90.48,90.48,90.48,90.48,90.44,90.47,90.47,90.47,90.46,90.46,90.47,90.47,90.47,90.4,90.4,90.38,90.38
"2000-10",100.01,100.01,100.01,100.01,100.05,99.99,99.99,99.99,99.99,99.94,99.94,99.94,99.94,100.02,100.02,100.03,100.03,100.08,100.08,100.08,100.08,100.11,100.14,100.14,100.13,98.41,98.41,98.39,98.39,98.43,98.43,98.43,98.43,98.45,98.45,98.45,98.45,95.4,95.32,95.32,95.28,95.29,95.29,95.29,95.29,95.16,95.16,95.16,95.16,95.2,95.2,95.2,95.2,95.31,95.31,95.31,95.32,89.8,89.8,89.92,89.92,89.9,89.9,89.9,89.9,89.84,89.84,89.84,89.84,89.83,89.82,89.83,89.83,89.83,89.83,89.82,89.82,89.82,90.26,90.26,90.28,90.28
