"","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"1991-01",85.31,85.12,85.12,85.12,85.14,84.08,84.07,84.18,84.18,84.2,84.2,84.2,84.2,84.38,84.38,84.38,84.38,84.29,84.29,84.29,84.29,84.3,84.3,84.3,84.3,94.85,94.44,94.44,94.44,94.43,94.43,94.43,94.43,94.47,94.47,94.47,94.47,88.62,88.48,88.48,88.48,87.33,87.33,87.33,87.33,87.35,87.35,87.35,87.35,87.4,87.4,87.4,87.4,87.41,87.41,87.41,87.41,79.87,79.87,79.87,79.87,79.91,79.91,79.91,79.9,79.97,79.97,79.97,79.97,80.05,80.05,80.05,80.05,80.07,80.07,80.07,80.12,80.12,72.97,72.97,72.97,73.02
"1991-04",84.94,84.91,84.91,84.91,84.93,84.64,84.64,84.63,84.63,84.56,84.56,84.56,84.56,84.76,84.76,84.76,84.76,84.78,84.78,84.78,84.78,84.77,84.77,84.77,84.77,95.25,94.83,94.83,94.83,94.85,94.85,94.85,94.85,94.82,94.82,94.82,94.82,89.13,88.99,88.99,88.99,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.79,87.8,87.8,87.8,87.8,87.79,87.79,87.79,87.79,80.75,80.75,80.75,80.75,80.74,80.74,80.74,80.74,80.74,80.75,80.75,80.75,80.76,80.76,80.76,80.76,80.78,80.78,80.78,80.83,80.83,73.7,73.7,73.7,73.76
"1991-07",85.06,84.97,84.97,84.97,84.93,84.95,84.95,84.9,84.9,85.32,85.32,85.32,85.32,85.41,85.41,85.41,85.41,85.47,85.47,85.47,85.48,85.47,85.47,85.47,85.47,95.92,95.51,95.51,95.51,95.51,95.51,95.51,95.51,95.5,95.5,95.5,95.5,90.03,89.88,89.88,89.88,88.78,88.78,88.78,88.78,88.77,88.77,88.77,88.77,88.79,88.79,88.79,88.79,88.78,88.78,88.78,88.78,81.22,81.22,81.22,81.22,81.23,81.23,81.23,81.26,81.2,81.2,81.2,81.2,81.23,81.23,81.23,81.23,81.23,81.23,81.23,81.06,81.06,73.91,73.91,73.91,73.74
"1991-10",88.11,88.42,88.42,88.42,88.44,87.71,87.71,87.68,87.68,87.09,87.09,87.09,87.09,87.61,87.61,87.61,87.61,87.55,87.55,87.55,87.55,87.57,87.57,87.57,87.57,98.44,98.01,98.01,98.01,98.05,98.05,98.05,98.05,98.11,98.11,98.11,98.11,92.36,92.21,92.21,92.21,91.17,91.17,91.17,91.17,91.19,91.19,91.19,91.19,91.24,91.24,91.24,91.24,91.24,91.24,91.24,91.24,83.36,83.36,83.36,83.36,83.42,83.42,83.42,83.39,83.43,83.44,83.44,83.44,83.39,83.39,83.39,83.39,83.4,83.4,83.4,83.46,83.46,75.59,75.59,75.59,75.65
"1992-01",90.65,90.5,90.5,90.5,90.52,90.17,90.17,90.3,90.3,90.39,90.38,90.38,90.38,90.47,90.47,90.47,90.47,90.41,90.41,90.41,90.4,90.42,90.42,90.42,90.42,101.5,101.06,101.06,101.06,101.07,101.07,101.07,101.07,101.04,101.04,101.04,101.04,94.24,94.08,94.08,94.08,93.18,93.18,93.18,93.18,93.17,93.18,93.18,93.18,93.19,93.19,93.19,93.19,93.18,93.18,93.18,93.18,85.9,85.9,85.9,85.9,85.89,85.89,85.89,85.88,85.97,85.97,85.97,85.97,85.99,85.99,85.99,85.99,86,86,86,86.06,86.06,77.94,77.94,77.94,77.98
"1992-04",90,89.98,89.98,89.98,89.98,89.73,89.73,89.69,89.69,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.67,89.66,89.66,89.66,89.66,89.66,89.66,89.66,89.66,100.6,100.16,100.16,100.16,100.17,100.17,100.17,100.17,100.18,100.18,100.18,100.18,93.52,93.37,93.37,93.37,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.44,92.47,92.47,92.47,92.47,92.46,92.45,92.45,92.45,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.17,85.17,85.17,85.17,85.19,85.19,85.19,85.24,85.24,77.09,77.09,77.09,77.15
"1992-07",87,86.9,86.9,86.9,86.87,86.86,86.87,86.83,86.83,87.2,87.2,87.2,87.2,87.39,87.39,87.39,87.39,87.47,87.47,87.47,87.47,87.44,87.44,87.44,87.44,98.19,97.76,97.76,97.76,97.77,97.77,97.77,97.77,97.76,97.76,97.76,97.76,91.57,91.43,91.43,91.43,90.54,90.54,90.54,90.54,90.54,90.54,90.54,90.54,90.55,90.55,90.55,90.55,90.54,90.54,90.54,90.54,82.97,82.97,82.97,82.97,82.98,82.98,82.98,83.01,82.95,82.94,82.94,82.94,82.97,82.97,82.97,82.97,82.98,82.98,82.98,82.82,82.82,75.07,75.07,75.07,74.92
"1992-10",88.12,88.4,88.4,88.4,88.42,87.91,87.91,87.86,87.86,87.31,87.3,87.3,87.3,87.57,87.57,87.57,87.57,87.62,87.62,87.62,87.62,87.64,87.64,87.64,87.64,98.34,97.91,97.91,97.91,97.89,97.89,97.89,97.89,97.85,97.85,97.85,97.85,91.42,91.27,91.27,91.27,90.45,90.45,90.45,90.45,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,90.44,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.78,82.8,82.8,82.8,82.8,82.84,82.84,82.84,82.84,82.85,82.85,82.85,82.9,82.9,75.12,75.12,75.12,75.18
"1993-01",85.79,85.68,85.68,85.68,85.69,85.21,85.2,85.34,85.34,85.46,85.46,85.46,85.46,85.7,85.7,85.7,85.7,85.6,85.6,85.6,85.6,85.61,85.61,85.61,85.61,96.21,95.79,95.79,95.79,95.82,95.82,95.82,95.82,95.82,95.82,95.82,95.82,89.64,89.49,89.49,89.49,88.57,88.57,88.57,88.57,88.58,88.58,88.58,88.58,88.6,88.6,88.6,88.6,88.59,88.59,88.59,88.59,80.85,80.85,80.85,80.85,80.86,80.86,80.86,80.85,80.94,80.94,80.94,80.94,80.97,80.97,80.97,80.97,80.99,80.99,80.99,81.03,81.03,73.47,73.47,73.47,73.48
"1993-04",84.8,84.76,84.76,84.76,84.76,84.5,84.5,84.46,84.46,84.38,84.38,84.38,84.38,84.59,84.59,84.59,84.59,84.64,84.64,84.64,84.63,84.64,84.64,84.64,84.64,95.07,94.66,94.66,94.66,94.66,94.66,94.66,94.66,94.64,94.64,94.64,94.64,88.49,88.34,88.34,88.34,87.44,87.44,87.44,87.44,87.44,87.44,87.44,87.44,87.45,87.45,87.45,87.45,87.44,87.44,87.44,87.44,80.22,80.22,80.22,80.22,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.2,80.22,80.22,80.22,80.22,80.23,80.23,80.23,80.27,80.27,72.86,72.86,72.86,72.91
"1993-07",84.79,84.68,84.68,84.68,84.65,84.64,84.64,84.6,84.6,84.94,84.93,84.93,84.93,85.11,85.11,85.11,85.11,85.18,85.18,85.18,85.18,85.15,85.15,85.15,85.15,95.62,95.2,95.2,95.2,95.22,95.22,95.22,95.22,95.19,95.19,95.19,95.19,89.09,88.94,88.94,88.94,88.08,88.08,88.08,88.08,88.07,88.07,88.07,88.07,88.08,88.08,88.08,88.08,88.07,88.07,88.07,88.07,80.69,80.69,80.69,80.69,80.7,80.7,80.7,80.72,80.68,80.67,80.67,80.67,80.69,80.69,80.69,80.69,80.69,80.69,80.69,80.56,80.56,73.37,73.37,73.37,73.25
"1993-10",84.67,84.93,84.93,84.93,84.94,84.75,84.75,84.69,84.69,84.22,84.22,84.22,84.22,84.09,84.09,84.09,84.09,84.12,84.12,84.12,84.12,84.15,84.15,84.15,84.15,94.36,93.95,93.95,93.95,93.94,93.94,93.94,93.94,93.89,93.89,93.89,93.89,87.73,87.59,87.59,87.59,86.78,86.78,86.78,86.78,86.77,86.77,86.77,86.76,86.76,86.76,86.76,86.76,86.75,86.75,86.75,86.75,79.47,79.47,79.47,79.47,79.46,79.46,79.46,79.44,79.44,79.44,79.44,79.44,79.52,79.52,79.52,79.52,79.54,79.54,79.54,79.58,79.58,72.22,72.22,72.22,72.28
"1994-01",86.72,86.64,86.64,86.64,86.65,86.52,86.51,86.66,86.66,86.83,86.83,86.83,86.83,86.97,86.97,86.97,86.97,86.89,86.89,86.89,86.89,86.89,86.89,86.89,86.89,97.62,97.2,97.2,97.2,97.22,97.22,97.22,97.22,97.18,97.18,97.18,97.18,90.61,90.46,90.46,90.46,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.48,89.48,89.48,89.48,81.99,81.99,81.99,81.99,81.95,81.95,81.95,81.95,82.04,82.04,82.04,82.04,82.03,82.03,82.03,82.03,82.04,82.04,82.04,82.07,82.07,74.49,74.49,74.49,74.48
"1994-04",88.37,88.33,88.33,88.33,88.33,88.07,88.07,88.02,88.02,87.94,87.94,87.94,87.94,88.16,88.16,88.16,88.16,88.21,88.21,88.21,88.21,88.22,88.22,88.22,88.22,99.07,98.64,98.64,98.64,98.65,98.65,98.65,98.65,98.63,98.63,98.63,98.63,91.61,91.46,91.46,91.46,90.61,90.61,90.61,90.61,90.59,90.59,90.59,90.59,90.61,90.61,90.61,90.61,90.61,90.61,90.61,90.61,82.88,82.88,82.88,82.88,82.87,82.87,82.87,82.87,82.86,82.86,82.86,82.86,82.88,82.88,82.88,82.88,82.9,82.9,82.9,82.93,82.93,75.27,75.27,75.27,75.33
"1994-07",88.52,88.42,88.42,88.42,88.39,88.36,88.36,88.32,88.32,88.6,88.6,88.6,88.6,88.75,88.75,88.75,88.75,88.81,88.81,88.81,88.81,88.78,88.78,88.78,88.78,99.62,99.18,99.18,99.18,99.19,99.19,99.19,99.19,99.17,99.17,99.17,99.17,91.99,91.85,91.85,91.85,91,91,91,91,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91,91,91,91,83.28,83.28,83.28,83.28,83.28,83.28,83.28,83.31,83.27,83.27,83.27,83.27,83.28,83.28,83.28,83.28,83.29,83.29,83.29,83.19,83.19,75.7,75.7,75.7,75.6
"1994-10",91.65,91.89,91.89,91.89,91.9,91.72,91.73,91.67,91.67,91.28,91.28,91.28,91.28,90.86,90.86,90.86,90.86,90.85,90.85,90.85,90.85,90.89,90.89,90.89,90.89,101.75,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,101.3,93.97,93.81,93.81,93.81,92.97,92.97,92.97,92.97,92.96,92.96,92.96,92.96,92.97,92.97,92.97,92.97,92.95,92.95,92.95,92.95,85,85,85,85,85.01,85.01,85.01,84.99,84.99,84.99,84.99,84.99,85.11,85.11,85.11,85.11,85.13,85.13,85.13,85.16,85.16,77.28,77.28,77.28,77.34
"1995-01",87.96,87.9,87.9,87.9,87.91,88.09,88.09,88.21,88.21,88.41,88.41,88.41,88.41,88.43,88.43,88.43,88.43,88.38,88.38,88.38,88.38,88.38,88.38,88.38,88.38,99.09,98.66,98.66,98.66,98.68,98.68,98.68,98.68,98.59,98.59,98.59,98.59,91.61,91.47,91.47,91.47,90.71,90.71,90.71,90.71,90.71,90.71,90.71,90.72,90.69,90.69,90.69,90.69,90.67,90.67,90.67,90.67,82.99,82.99,82.99,82.99,82.93,82.93,82.93,82.92,83,83,83,83,82.97,82.97,82.97,82.97,82.97,82.97,82.97,83,83,75.35,75.35,75.35,75.33
"1995-04",90.26,90.2,90.2,90.2,90.2,90.01,90,89.93,89.93,89.91,89.91,89.91,89.91,89.92,89.92,89.92,89.92,89.94,89.94,89.94,89.94,89.97,89.97,89.97,89.97,100.94,100.5,100.5,100.5,100.51,100.51,100.51,100.51,100.52,100.52,100.52,100.52,93.18,93.03,93.03,93.03,92.27,92.27,92.27,92.27,92.26,92.26,92.26,92.26,92.29,92.29,92.29,92.29,92.27,92.27,92.27,92.27,83.75,83.75,83.75,83.75,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.78,83.78,83.78,83.78,83.8,83.8,83.8,83.83,83.83,76.14,76.14,76.14,76.2
"1995-07",88.88,88.78,88.78,88.78,88.76,88.75,88.75,88.74,88.74,89.01,89.01,89.01,89,88.86,88.86,88.86,88.86,88.89,88.89,88.89,88.89,88.84,88.84,88.84,88.84,99.66,99.22,99.22,99.22,99.24,99.24,99.24,99.24,99.27,99.27,99.27,99.27,92.22,92.07,92.07,92.07,91.28,91.28,91.28,91.28,91.28,91.28,91.28,91.28,91.32,91.32,91.32,91.32,91.3,91.29,91.29,91.29,83.64,83.64,83.64,83.64,83.66,83.66,83.66,83.67,83.65,83.65,83.65,83.65,83.68,83.68,83.68,83.68,83.69,83.69,83.69,83.62,83.62,76.02,76.02,76.02,75.93
"1995-10",87.9,88.13,88.13,88.13,88.14,88.32,88.32,88.28,88.28,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.86,87.91,87.91,87.91,87.91,98.72,98.29,98.29,98.29,98.32,98.32,98.32,98.32,98.31,98.31,98.31,98.31,91.63,91.48,91.48,91.48,90.67,90.67,90.67,90.67,90.67,90.67,90.67,90.66,90.68,90.68,90.68,90.68,90.65,90.65,90.65,90.65,82.99,82.99,82.99,82.99,83.01,83.01,83.01,83,83,83,83,83,82.96,82.96,82.96,82.96,82.97,82.97,82.97,82.99,82.99,75.3,75.3,75.3,75.35
"1996-01",83.53,83.51,83.51,83.51,83.52,83.13,83.12,83.22,83.22,83.38,83.38,83.38,83.38,83.38,83.38,83.38,83.38,83.35,83.35,83.35,83.35,83.35,83.35,83.35,83.35,93.5,93.09,93.09,93.09,93.1,93.1,93.1,93.1,93.04,93.04,93.04,93.04,86.57,86.42,86.42,86.42,85.77,85.77,85.77,85.77,85.78,85.78,85.78,85.78,85.77,85.77,85.77,85.77,85.76,85.76,85.76,85.76,78.59,78.59,78.59,78.59,78.55,78.55,78.55,78.53,78.61,78.61,78.61,78.61,78.62,78.62,78.62,78.62,78.63,78.63,78.63,78.65,78.65,71.4,71.4,71.4,71.37
"1996-04",90.63,90.56,90.56,90.56,90.55,90.38,90.38,90.3,90.3,90.31,90.31,90.31,90.3,90.25,90.25,90.25,90.25,90.27,90.27,90.27,90.27,90.3,90.3,90.3,90.3,101.26,100.82,100.82,100.82,100.82,100.82,100.82,100.82,100.84,100.84,100.84,100.84,93.5,93.35,93.35,93.35,92.64,92.64,92.64,92.64,92.64,92.64,92.64,92.64,92.67,92.67,92.67,92.67,92.65,92.65,92.65,92.65,84.68,84.68,84.68,84.68,84.69,84.69,84.69,84.69,84.69,84.69,84.69,84.69,84.72,84.72,84.72,84.72,84.73,84.73,84.73,84.74,84.74,76.93,76.93,76.93,76.97
"1996-07",89.78,89.69,89.69,89.69,89.68,89.6,89.6,89.6,89.6,89.75,89.75,89.75,89.75,89.88,89.88,89.88,89.88,89.91,89.91,89.91,89.91,89.86,89.86,89.86,89.86,100.88,100.44,100.44,100.44,100.46,100.46,100.46,100.46,100.43,100.43,100.43,100.43,93.38,93.22,93.22,93.22,92.55,92.55,92.55,92.55,92.54,92.54,92.54,92.54,92.55,92.55,92.55,92.55,92.54,92.54,92.54,92.54,84.56,84.56,84.56,84.56,84.56,84.56,84.56,84.57,84.55,84.55,84.55,84.55,84.57,84.57,84.57,84.57,84.58,84.58,84.58,84.54,84.54,76.84,76.84,76.84,76.77
"1996-10",90.08,90.29,90.29,90.29,90.29,89.91,89.92,89.91,89.91,89.44,89.43,89.43,89.43,89.92,89.92,89.92,89.92,89.9,89.9,89.9,89.9,89.92,89.92,89.92,89.93,101.1,100.66,100.66,100.66,100.69,100.69,100.69,100.69,100.74,100.74,100.74,100.74,93.58,93.43,93.43,93.43,92.72,92.72,92.72,92.72,92.73,92.73,92.73,92.73,92.78,92.78,92.78,92.78,92.76,92.76,92.76,92.76,84.63,84.63,84.63,84.63,84.71,84.71,84.71,84.71,84.7,84.7,84.7,84.7,84.64,84.64,84.64,84.64,84.64,84.64,84.64,84.66,84.66,76.89,76.89,76.89,76.94
"1997-01",88.54,88.54,88.54,88.54,88.54,86.79,86.79,86.8,86.8,86.88,86.88,86.88,86.88,87.09,87.09,87.09,87.09,87.04,87.04,87.04,87.04,87.05,87.05,87.05,87.05,97.76,97.33,97.33,97.33,97.32,97.32,97.32,97.32,97.44,97.44,97.44,97.44,90.52,90.38,90.38,90.38,89.79,89.79,89.79,89.79,89.81,89.81,89.81,89.81,89.89,89.89,89.89,89.89,89.91,89.91,89.91,89.91,81.79,81.79,81.79,81.79,81.83,81.83,81.83,81.82,81.91,81.91,81.91,81.91,82.02,82.02,82.02,82.02,82.04,82.04,82.04,82.06,82.06,74.48,74.48,74.48,74.45
"1997-04",89.12,89.05,89.05,89.05,89.04,88.81,88.81,88.76,88.76,88.71,88.71,88.71,88.71,89.21,89.21,89.21,89.21,89.27,89.27,89.27,89.27,89.29,89.29,89.29,89.28,100.36,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.86,99.86,99.86,99.86,92.69,92.54,92.54,92.54,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.83,91.83,91.83,91.83,91.84,91.84,91.84,91.84,83.78,83.78,83.78,83.78,83.75,83.75,83.75,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.76,83.77,83.77,75.99,75.99,75.99,76.03
"1997-07",89.55,89.46,89.46,89.46,89.46,89.34,89.34,89.34,89.34,89.43,89.42,89.42,89.42,89.66,89.66,89.66,89.66,89.65,89.65,89.65,89.65,89.66,89.66,89.66,89.66,100.58,100.14,100.14,100.14,100.15,100.15,100.15,100.15,100.12,100.12,100.12,100.12,92.8,92.64,92.64,92.64,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.96,91.95,91.95,91.95,91.95,83.85,83.85,83.85,83.85,83.86,83.86,83.86,83.87,83.85,83.85,83.85,83.85,83.87,83.87,83.87,83.87,83.88,83.88,83.88,83.86,83.86,76.22,76.22,76.22,76.18
"1997-10",90.85,91.03,91.03,91.03,91.04,90.4,90.41,90.45,90.45,90.04,90.04,90.04,90.04,90.42,90.42,90.42,90.42,90.41,90.41,90.41,90.41,90.4,90.4,90.4,90.4,101.5,101.06,101.06,101.06,101.07,101.07,101.07,101.07,101.09,101.09,101.09,101.09,93.63,93.48,93.48,93.48,92.71,92.71,92.71,92.71,92.72,92.72,92.72,92.72,92.75,92.75,92.75,92.75,92.74,92.75,92.75,92.75,84.62,84.62,84.62,84.62,84.68,84.68,84.68,84.68,84.66,84.66,84.66,84.66,84.68,84.68,84.68,84.68,84.69,84.69,84.69,84.69,84.69,77,77,77,77.03
"1998-01",92.8,92.8,92.8,92.8,92.8,92.3,92.29,92.2,92.2,92.36,92.36,92.36,92.36,92.54,92.54,92.54,92.54,92.61,92.61,92.61,92.61,92.62,92.62,92.62,92.62,103.91,103.45,103.45,103.45,103.47,103.47,103.47,103.47,103.47,103.47,103.47,103.47,96.12,95.96,95.96,95.96,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.17,95.2,95.2,95.2,95.2,95.19,95.19,95.19,95.19,86.96,86.96,86.96,86.96,86.94,86.94,86.94,86.93,87.01,87.01,87.01,87.01,87.04,87.04,87.04,87.04,87.06,87.06,87.06,87.06,87.06,79.06,79.06,79.06,79.02
"1998-04",91.99,91.93,91.93,91.93,91.93,91.7,91.7,91.71,91.71,91.74,91.74,91.74,91.74,91.71,91.71,91.71,91.71,91.68,91.68,91.68,91.68,91.65,91.65,91.65,91.65,102.76,102.31,102.31,102.31,102.33,102.33,102.33,102.33,102.35,102.35,102.35,102.35,94.87,94.71,94.71,94.71,93.97,93.97,93.97,93.97,93.97,93.97,93.97,93.97,94,94,94,94,93.98,93.98,93.98,93.98,85.94,85.94,85.94,85.94,85.94,85.94,85.94,85.94,85.95,85.95,85.95,85.95,85.97,85.97,85.97,85.97,85.98,85.98,85.98,85.97,85.97,78.1,78.1,78.1,78.13
"1998-07",92.78,92.72,92.72,92.72,92.71,92.55,92.55,92.5,92.5,92.51,92.51,92.51,92.5,92.79,92.79,92.79,92.79,92.76,92.76,92.76,92.76,92.85,92.85,92.85,92.85,104.23,103.77,103.77,103.77,103.78,103.78,103.78,103.78,103.74,103.74,103.74,103.74,96.11,95.95,95.95,95.95,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,95.18,86.85,86.85,86.85,86.85,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.87,86.88,86.88,86.88,86.89,86.89,78.93,78.93,78.93,78.92
"1998-10",92.22,92.36,92.36,92.36,92.36,92.22,92.23,92.36,92.36,92.06,92.06,92.06,92.06,92.25,92.25,92.25,92.25,92.27,92.27,92.27,92.27,92.21,92.21,92.21,92.21,103.44,102.99,102.99,102.99,102.98,102.98,102.98,102.98,102.9,102.9,102.9,102.9,95.64,95.48,95.48,95.48,94.67,94.67,94.67,94.67,94.66,94.66,94.66,94.66,94.64,94.64,94.64,94.64,94.63,94.63,94.63,94.63,86.18,86.18,86.18,86.18,86.19,86.19,86.19,86.2,86.15,86.15,86.15,86.15,86.19,86.19,86.19,86.19,86.18,86.18,86.18,86.18,86.18,78.2,78.2,78.2,78.23
"1999-01",94.54,94.55,94.55,94.55,94.55,94.19,94.18,94.01,94.01,94.16,94.16,94.16,94.16,94.4,94.4,94.4,94.4,94.52,94.52,94.52,94.52,94.55,94.55,94.55,94.54,105.96,105.5,105.5,105.5,105.54,105.54,105.54,105.54,105.54,105.54,105.54,105.54,98.4,98.23,98.23,98.23,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.36,97.38,97.38,97.38,97.38,97.37,97.37,97.37,97.37,88.88,88.88,88.88,88.88,88.85,88.85,88.85,88.83,88.91,88.91,88.91,88.91,88.92,88.92,88.92,88.92,88.94,88.94,88.94,88.93,88.93,80.79,80.79,80.79,80.75
"1999-04",95.84,95.81,95.81,95.81,95.81,95.53,95.52,95.59,95.59,95.57,95.56,95.56,95.56,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.78,95.71,95.71,95.71,95.71,107.22,106.75,106.75,106.75,106.76,106.76,106.76,106.76,106.73,106.73,106.73,106.73,99.26,99.1,99.1,99.1,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.22,98.21,98.21,98.21,98.21,89.46,89.46,89.46,89.46,89.45,89.45,89.45,89.45,89.46,89.46,89.46,89.46,89.48,89.48,89.48,89.48,89.49,89.49,89.49,89.48,89.48,81.27,81.27,81.27,81.29
"1999-07",97.86,97.83,97.83,97.83,97.83,97.65,97.66,97.6,97.6,97.54,97.54,97.54,97.54,97.81,97.81,97.81,97.81,97.75,97.75,97.75,97.75,97.88,97.88,97.88,97.87,109.62,109.15,109.15,109.15,109.17,109.17,109.17,109.17,109.13,109.13,109.13,109.13,101.27,101.11,101.11,101.11,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.11,100.11,100.11,100.11,100.1,100.09,100.09,100.09,90.9,90.9,90.9,90.9,90.91,90.91,90.91,90.91,90.93,90.92,90.92,90.92,90.94,90.94,90.94,90.94,90.94,90.94,90.94,90.97,90.97,82.64,82.64,82.64,82.64
"1999-10",97.69,97.74,97.74,97.74,97.74,97.91,97.93,98.08,98.08,97.94,97.94,97.94,97.94,97.69,97.69,97.69,97.69,97.72,97.72,97.72,97.72,97.63,97.63,97.63,97.63,108.99,108.52,108.52,108.52,108.51,108.51,108.51,108.51,108.41,108.41,108.41,108.41,100.79,100.62,100.62,100.62,99.79,99.79,99.79,99.79,99.78,99.78,99.78,99.78,99.74,99.74,99.74,99.74,99.73,99.73,99.73,99.73,90.46,90.46,90.46,90.46,90.45,90.45,90.45,90.47,90.41,90.41,90.41,90.41,90.49,90.49,90.49,90.49,90.5,90.5,90.5,90.49,90.49,82.04,82.04,82.04,82.06
"2000-01",99.4,99.46,99.46,99.46,99.48,99.8,99.79,99.62,99.62,99.76,99.76,99.76,99.75,99.82,99.82,99.82,99.82,99.99,99.99,99.99,99.99,100.01,100.01,100.01,100.01,111.48,111,111,111,111.03,111.03,111.03,111.03,110.93,110.93,110.93,110.93,102.9,102.74,102.74,102.74,101.65,101.65,101.65,101.65,101.64,101.64,101.64,101.64,101.6,101.6,101.6,101.6,101.59,101.59,101.59,101.59,92.4,92.4,92.4,92.4,92.32,92.32,92.32,92.3,92.34,92.34,92.34,92.34,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.29,92.29,83.77,83.77,83.77,83.72
"2000-04",100.03,100,100,100,100.03,99.76,99.74,99.82,99.82,99.78,99.78,99.78,99.77,99.82,99.82,99.82,99.82,99.77,99.77,99.77,99.77,99.69,99.69,99.69,99.68,111.19,110.71,110.71,110.71,110.72,110.72,110.72,110.72,110.75,110.75,110.75,110.75,102.66,102.49,102.49,102.49,101.47,101.47,101.47,101.47,101.46,101.46,101.46,101.46,101.49,101.49,101.49,101.49,101.47,101.47,101.47,101.47,92.08,92.08,92.08,92.08,92.09,92.09,92.09,92.09,92.12,92.12,92.12,92.12,92.13,92.13,92.13,92.13,92.16,92.16,92.16,92.14,92.14,83.72,83.72,83.72,83.74
"2000-07",100.9,100.88,100.88,100.88,100.87,100.71,100.72,100.69,100.69,100.66,100.66,100.66,100.67,100.59,100.59,100.59,100.59,100.5,100.5,100.5,100.5,100.62,100.62,100.62,100.62,112.17,111.68,111.68,111.68,111.69,111.69,111.69,111.69,111.71,111.71,111.71,111.71,103.54,103.37,103.37,103.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.36,102.4,102.4,102.4,102.4,102.38,102.38,102.38,102.38,92.92,92.92,92.92,92.92,92.94,92.94,92.94,92.95,92.97,92.97,92.97,92.97,92.99,92.99,92.99,92.99,93.01,93.01,93.01,93.05,93.05,84.54,84.54,84.54,84.55
"2000-10",99.68,99.66,99.66,99.66,99.63,99.72,99.74,99.87,99.87,99.8,99.8,99.8,99.81,99.77,99.77,99.77,99.77,99.75,99.75,99.75,99.75,99.68,99.68,99.68,99.69,111.09,110.6,110.6,110.6,110.64,110.64,110.64,110.64,110.62,110.62,110.62,110.62,102.81,102.64,102.64,102.64,101.64,101.64,101.64,101.64,101.63,101.63,101.63,101.63,101.65,101.65,101.65,101.65,101.64,101.64,101.64,101.64,91.99,91.99,91.99,91.99,92.05,92.05,92.05,92.07,92.02,92.02,92.02,92.02,92.03,92.03,92.03,92.03,92.02,92.02,92.02,92.01,92.01,83.53,83.53,83.53,83.55
