"","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2007-10",,,,,,,,,,,,141.83,142.2,142.84,142.84,142.84,142.84,142.95,142.95,142.95,142.95,144.15,144.14,144.14,144.33,120.25,119.96,119.96,119.96,120.12,120.12,120.12,120.12,120.37,120.37,120.37,120.37,97.42,97.42,97.42,97.41,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.42,97.43,97.43,97.43,97.43,80.39,80.39,80.39,80.39,80.37,80.37,80.37,80.37,80.41,80.41,80.41,80.41,80.46,80.46,80.45,80.45,80.44,80.44,80.44,80.44,80.44,77.77,77.77,77.77,77.77
"2008-01",,,,,,,,,,,,,147.16,147.34,147.23,146.42,147.47,147.67,147.67,147.67,147.67,146.87,146.87,146.87,146.82,123.07,122.77,122.77,122.77,122.82,122.82,122.82,122.82,122.66,122.66,122.66,122.66,98.63,98.63,98.63,98.6,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.59,98.65,98.65,98.65,98.65,98.65,98.65,98.65,98.65,81.28,81.28,81.28,81.28,81.27,81.27,81.27,81.27,81.28,81.28,81.28,81.28,81.3,81.3,81.31,81.33,81.34,81.34,81.34,81.34,81.34,78.28,78.28,78.28,78.28
"2008-04",,,,,,,,,,,,,,145.36,145.18,144.4,144.88,145.51,145.51,145.51,145.51,144.95,145.16,145.16,144.95,121.49,121.19,121.19,121.19,121.32,121.32,121.32,121.32,121.15,121.15,121.15,121.15,97.6,97.6,97.6,97.59,97.57,97.57,97.57,97.57,97.56,97.56,97.56,97.56,97.55,97.55,97.55,97.55,97.53,97.54,97.54,97.54,80.45,80.45,80.45,80.45,80.52,80.52,80.52,80.52,80.49,80.49,80.49,80.49,80.47,80.47,80.47,80.46,80.48,80.48,80.49,80.49,80.49,77.46,77.46,77.46,77.46
"2008-07",,,,,,,,,,,,,,,150.72,150.35,150.69,150.41,150.41,150.41,150.41,148.94,148.72,148.72,148.79,124.1,123.8,123.8,123.8,123.64,123.64,123.64,123.64,123.62,123.62,123.62,123.62,99.17,99.17,99.17,99.2,99.23,99.23,99.23,99.23,99.25,99.25,99.25,99.25,99.27,99.27,99.27,99.27,99.24,99.24,99.24,99.24,81.9,81.9,81.9,81.9,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.94,81.95,81.95,81.95,81.94,81.96,81.96,81.96,81.96,81.96,78.9,78.9,78.9,78.9
"2008-10",,,,,,,,,,,,,,,,144.98,144.5,144.15,144.15,144.15,144.15,142.28,142.27,142.27,142.48,119.15,118.86,118.86,118.86,119.12,119.12,119.12,119.12,119.41,119.41,119.41,119.41,96.16,96.16,96.16,96.16,96.13,96.13,96.13,96.13,96.12,96.12,96.12,96.13,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,79.3,79.3,79.3,79.3,79.29,79.29,79.29,79.29,79.32,79.32,79.32,79.32,79.34,79.34,79.34,79.33,79.32,79.32,79.32,79.32,79.32,76.27,76.27,76.27,76.27
"2009-01",,,,,,,,,,,,,,,,,136.76,136.49,136.03,136.31,135.33,134.65,134.66,134.66,134.6,113.26,112.99,112.99,112.99,114.5,114.5,114.5,114.5,114.48,114.48,114.48,114.48,90.37,90.37,90.37,90.33,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.34,90.34,90.34,90.34,90.35,90.34,90.34,90.34,74.57,74.57,74.57,74.57,74.58,74.58,74.58,74.58,74.57,74.57,74.57,74.57,74.58,74.58,74.59,74.61,74.62,74.62,74.61,74.61,74.61,71.57,71.57,71.57,71.57
"2009-04",,,,,,,,,,,,,,,,,,129.48,128.67,129.36,128.81,128.24,128.47,128.47,128.23,107.11,106.85,106.85,106.85,108.51,108.51,108.51,108.51,108.7,108.7,108.7,108.7,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.71,85.71,85.71,85.71,85.79,85.79,85.79,85.79,85.78,85.79,85.79,85.79,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.72,70.74,70.74,70.74,70.74,70.78,70.78,70.77,70.75,70.76,70.76,70.77,70.77,70.77,67.95,67.95,67.95,67.95
"2009-07",,,,,,,,,,,,,,,,,,,135.07,136.07,134.86,133.94,133.7,133.7,133.76,111.79,111.52,111.52,111.52,112.78,112.78,112.78,112.78,112.95,112.95,112.95,112.95,88.89,88.89,88.89,88.93,89,89,89,89,89.03,89.03,89.03,89.03,89.06,89.06,89.06,89.06,89.04,89.04,89.04,89.04,73.34,73.34,73.34,73.34,73.36,73.36,73.36,73.36,73.37,73.37,73.37,73.37,73.37,73.37,73.37,73.36,73.39,73.39,73.38,73.38,73.38,70.29,70.29,70.29,70.29
"2009-10",,,,,,,,,,,,,,,,,,,,133.58,132.68,131.56,131.56,131.56,131.79,110.68,110.41,110.41,110.41,112.3,112.3,112.3,112.3,112.83,112.83,112.83,112.83,88.83,88.83,88.83,88.84,88.76,88.76,88.76,88.76,88.76,88.76,88.76,88.75,88.62,88.62,88.62,88.62,88.61,88.6,88.6,88.6,72.92,72.92,72.92,72.92,72.94,72.94,72.94,72.94,72.95,72.95,72.95,72.95,72.94,72.94,72.93,72.93,72.94,72.94,72.94,72.94,72.94,69.68,69.68,69.68,69.68
"2010-01",,,,,,,,,,,,,,,,,,,,,140.76,140.31,140.12,138.8,140.61,117.08,116.8,116.8,116.8,118.69,118.69,118.69,118.69,120.2,120.2,120.2,120.2,94.38,94.38,94.38,94.3,94.23,94.23,94.23,94.23,94.21,94.21,94.21,94.22,94.27,94.27,94.27,94.27,94.29,94.28,94.28,94.28,77.65,77.65,77.65,77.65,77.67,77.67,77.67,77.67,77.65,77.65,77.65,77.65,77.66,77.66,77.68,77.69,77.71,77.71,77.71,77.71,77.71,74.26,74.26,74.26,74.26
"2010-04",,,,,,,,,,,,,,,,,,,,,,150.2,151.01,149.79,150.64,124.31,124.01,124.01,124.01,125.2,125.2,125.2,125.2,126.97,126.97,126.97,126.97,100.87,100.87,100.87,100.86,100.86,100.86,100.87,100.87,100.86,100.86,100.86,100.86,100.94,100.94,100.94,100.94,100.92,100.94,100.94,100.94,83.31,83.31,83.31,83.31,83.33,83.33,83.33,83.33,83.34,83.34,83.34,83.34,83.34,83.35,83.35,83.33,83.33,83.33,83.34,83.34,83.34,79.64,79.64,79.64,79.64
"2010-07",,,,,,,,,,,,,,,,,,,,,,,153.93,151.83,151.87,125.4,125.09,125.09,125.09,125.42,125.42,125.42,125.42,127.27,127.27,127.27,127.27,100.61,100.61,100.61,100.67,100.81,100.81,100.82,100.82,100.83,100.83,100.83,100.83,100.9,100.9,100.9,100.9,100.88,100.87,100.87,100.87,83.1,83.1,83.1,83.1,83.13,83.13,83.13,83.13,83.15,83.15,83.15,83.15,83.15,83.15,83.15,83.14,83.16,83.16,83.16,83.16,83.16,79.42,79.42,79.42,79.42
"2010-10",,,,,,,,,,,,,,,,,,,,,,,,153.26,153.08,126.99,126.68,126.68,126.68,127.46,127.46,127.46,127.46,129.65,129.65,129.65,129.65,102.69,102.69,102.69,102.72,102.59,102.59,102.58,102.58,102.58,102.58,102.58,102.57,102.37,102.37,102.37,102.37,102.35,102.33,102.33,102.33,84.32,84.32,84.32,84.32,84.35,84.35,84.35,84.35,84.36,84.36,84.36,84.36,84.34,84.33,84.33,84.34,84.34,84.34,84.34,84.34,84.34,80.4,80.4,80.4,80.4
"2011-01",,,,,,,,,,,,,,,,,,,,,,,,,155.32,129.1,127.95,127.95,128.27,130.41,130.41,130.41,130.41,132.81,132.81,132.81,132.81,105.24,105.24,105.24,105.1,104.88,104.88,104.88,104.88,104.82,104.82,104.82,104.83,104.89,104.89,104.89,104.89,104.91,104.9,104.9,104.9,86.72,86.72,86.72,86.72,86.75,86.75,86.75,86.75,86.73,86.73,86.73,86.73,86.73,86.73,86.75,86.77,86.78,86.78,86.78,86.78,86.78,82.44,82.44,82.44,82.44
"2011-04",,,,,,,,,,,,,,,,,,,,,,,,,,133.24,131.65,131.64,132.55,133.27,133.27,133.27,133.27,134.89,134.89,134.89,134.89,107.5,107.5,107.5,107.5,107.39,107.39,107.41,107.41,107.41,107.41,107.41,107.41,107.5,107.5,107.5,107.5,107.47,107.51,107.51,107.51,88.94,88.94,88.94,88.94,88.95,88.95,88.95,88.95,88.97,88.97,88.97,88.97,88.99,88.99,88.98,88.96,88.97,88.97,88.97,88.97,88.97,84.49,84.49,84.49,84.49
"2011-07",,,,,,,,,,,,,,,,,,,,,,,,,,,135.13,135.18,135.77,135.55,135.55,135.55,135.55,136.99,136.99,136.99,136.99,107.37,107.37,107.37,107.47,107.5,107.5,107.52,107.52,107.52,107.52,107.52,107.53,107.66,107.66,107.66,107.66,107.62,107.61,107.61,107.61,88.93,88.93,88.93,88.93,88.97,88.97,88.97,88.97,88.99,88.99,88.99,88.99,88.99,88.99,88.99,88.98,89,89,89,89,89,84.48,84.48,84.48,84.48
"2011-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,134.79,134.7,134.98,134.98,134.98,134.98,137.28,137.28,137.28,137.28,107.41,107.41,107.41,107.46,107.2,107.2,107.15,107.15,107.22,107.22,107.22,107.2,106.93,106.93,106.93,106.93,106.93,106.91,106.91,106.91,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.28,88.29,88.29,88.29,88.29,88.3,88.3,88.29,88.3,88.29,88.29,88.29,88.29,88.29,83.66,83.66,83.66,83.66
"2012-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.73,134.74,133.99,133.99,134.75,137.48,137.48,137.48,137.48,107.58,107.58,107.58,107.39,106.6,106.6,106.6,106.6,106.79,106.79,106.79,106.82,106.88,106.88,106.88,106.88,106.91,106.89,106.89,106.89,88.52,88.52,88.52,88.52,88.56,88.56,88.56,88.56,88.54,88.54,88.54,88.54,88.51,88.51,88.54,88.54,88.57,88.57,88.57,88.57,88.57,83.63,83.63,83.63,83.63
"2012-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.63,136.99,137.05,137.8,138.46,138.46,138.46,138.46,107.23,107.23,107.23,107.24,106.73,106.73,106.76,106.76,107.14,107.14,107.14,107.12,107.24,107.24,107.24,107.24,107.21,107.26,107.26,107.26,88.74,88.73,88.73,88.73,88.72,88.72,88.72,88.72,88.77,88.77,88.77,88.77,88.79,88.79,88.78,88.77,88.78,88.78,88.78,88.78,88.78,83.91,83.91,83.91,83.91
"2012-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.42,137.92,138.65,138.54,138.54,138.54,138.54,107.06,107.06,107.06,107.19,106.99,106.99,107.03,107.03,107.33,107.33,107.33,107.35,107.58,107.58,107.58,107.58,107.54,107.52,107.52,107.52,88.94,88.94,88.94,88.94,89,89,89,89,89.01,89.01,89.01,89.01,89.05,89.04,89.04,89.03,89.05,89.05,89.05,89.05,89.05,84.16,84.16,84.16,84.16
"2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.03,136.83,137.34,137.34,137.34,137.34,107.28,107.28,107.28,107.35,106.94,106.94,106.86,106.86,107.21,107.21,107.21,107.19,106.84,106.84,106.84,106.84,106.84,106.82,106.82,106.82,88.56,88.56,88.56,88.56,88.53,88.53,88.53,88.53,88.54,88.54,88.54,88.54,88.58,88.58,88.57,88.58,88.55,88.55,88.55,88.55,88.55,83.49,83.49,83.49,83.49
"2013-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.92,136.77,136.57,136.6,137.66,108.62,108.62,108.62,108.38,107.88,107.88,107.89,107.89,108.04,108.04,108.04,108.11,108.2,108.2,108.2,108.2,108.32,108.3,108.3,108.3,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.17,89.19,89.19,89.19,89.19,89.19,89.19,89.21,89.22,89.21,89.21,89.21,89.21,89.21,83.68,83.68,83.68,83.68
"2013-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.56,139.21,139.24,139.72,109.99,109.99,109.99,110.01,109.5,109.5,109.55,109.55,109.93,109.93,109.93,109.89,109.88,109.88,109.88,109.88,109.83,109.9,109.9,109.9,90.76,90.76,90.76,90.76,90.74,90.74,90.74,90.74,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.79,90.79,90.79,90.79,90.79,85.11,85.11,85.11,85.11
"2013-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.34,140.4,140.82,111.84,111.84,111.84,111.99,111.41,111.41,111.46,111.46,111.77,111.77,111.77,111.79,111.76,111.76,111.76,111.76,111.69,111.65,111.65,111.65,92.28,92.28,92.28,92.28,92.39,92.39,92.39,92.39,92.38,92.38,92.38,92.38,92.41,92.41,92.39,92.38,92.42,92.42,92.42,92.42,92.42,86.39,86.39,86.39,86.39
"2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.29,142.63,112.64,112.64,112.64,112.72,112.03,112.03,111.92,111.92,112.65,112.65,112.65,112.61,111.96,111.96,111.96,111.96,111.94,111.92,111.92,111.92,92.46,92.47,92.47,92.47,92.43,92.43,92.43,92.43,92.42,92.42,92.42,92.42,92.48,92.48,92.47,92.48,92.46,92.46,92.46,92.46,92.46,86.41,86.41,86.41,86.41
"2014-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.78,113.15,112.58,112.36,112.93,112.65,112.65,112.66,112.66,112.84,112.84,112.84,112.93,112.26,112.26,112.26,112.26,112.49,112.48,112.48,112.48,92.82,92.82,92.82,92.82,92.82,92.82,92.82,92.82,92.83,92.83,92.83,92.83,92.8,92.8,92.85,92.85,92.84,92.84,92.84,92.84,92.84,86.57,86.57,86.57,86.57
"2014-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.97,113.84,113.72,113.76,113.63,113.63,113.7,113.7,114.6,114.6,114.6,114.55,113.86,113.86,113.86,113.86,113.85,113.94,113.94,113.94,94.36,94.33,94.33,94.33,94.27,94.27,94.27,94.27,94.36,94.36,94.36,94.36,94.36,94.36,94.37,94.38,94.39,94.39,94.38,94.38,94.38,88.01,88.01,88.01,88.01
"2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.75,115.24,114.67,114.08,114.08,114.14,114.14,114.74,114.74,114.74,114.76,114.6,114.6,114.6,114.6,114.53,114.47,114.47,114.47,94.91,94.92,94.92,94.92,95.04,95.04,95.04,95.04,95.03,95.03,95.03,95.03,95.1,95.09,95.05,95.04,95.08,95.08,95.08,95.08,95.08,88.53,88.53,88.53,88.53
"2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.43,116.8,116.68,116.68,116.53,116.53,117.87,117.87,117.87,117.82,116.66,116.66,116.66,116.66,116.81,116.79,116.79,116.79,96.72,96.74,96.74,96.74,96.71,96.71,96.71,96.71,96.67,96.67,96.67,96.67,96.72,96.72,96.71,96.74,96.71,96.71,96.71,96.71,96.71,90.12,90.12,90.12,90.12
"2015-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.51,118.89,119.1,119.14,119.14,119.57,119.57,119.57,119.68,119.02,119.02,119.02,119.02,119.38,119.38,119.38,119.38,98.59,98.6,98.6,98.6,98.57,98.57,98.57,98.57,98.62,98.62,98.62,98.62,98.58,98.58,98.64,98.63,98.63,98.63,98.63,98.63,98.63,91.73,91.73,91.73,91.73
"2015-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.82,119.68,119.8,119.8,120.1,120.1,120.1,120.04,119.46,119.46,119.46,119.46,119.42,119.53,119.53,119.53,99.26,99.2,99.2,99.2,99.11,99.11,99.11,99.11,99.22,99.22,99.22,99.22,99.16,99.18,99.18,99.2,99.2,99.2,99.19,99.19,99.19,91.95,91.95,91.95,91.95
"2015-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.05,121.11,121.11,121.45,121.45,121.45,121.48,120.83,120.83,120.83,120.83,120.82,120.74,120.74,120.74,100.15,100.18,100.18,100.18,100.29,100.29,100.29,100.29,100.32,100.32,100.32,100.32,100.41,100.4,100.34,100.3,100.38,100.38,100.39,100.39,100.39,92.85,92.85,92.85,92.85
"2015-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.72,121.74,122.14,122.14,122.14,122.06,121.66,121.66,121.66,121.66,121.88,121.85,121.85,121.85,101.17,101.19,101.19,101.19,101.18,101.18,101.18,101.18,101.05,101.05,101.05,101.05,101.09,101.08,101.07,101.11,101.09,101.09,101.09,101.09,101.09,93.9,93.9,93.9,93.9
"2016-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.44,123.75,124,123.86,123.9,123.73,123.73,123.73,123.73,124.41,124.42,124.42,124.42,103.14,103.15,103.15,103.15,103.19,103.19,103.19,103.19,103.32,103.32,103.32,103.32,103.29,103.29,103.4,103.38,103.36,103.36,103.36,103.36,103.36,95.57,95.57,95.57,95.57
"2016-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.66,124.12,124.01,124.17,123.54,123.54,123.54,123.54,123.82,123.95,123.95,123.95,103.07,102.98,102.98,102.98,103.14,103.14,103.14,103.14,103.17,103.17,103.17,103.17,102.98,103,103.03,103.07,103.08,103.08,103.07,103.07,103.07,95.06,95.06,95.06,95.06
"2016-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.32,124.55,124.93,124.45,124.45,124.45,124.45,124.59,124.47,124.47,124.47,103.46,103.51,103.51,103.51,103.76,103.76,103.76,103.76,103.82,103.82,103.82,103.82,104.03,104.02,103.86,103.8,103.92,103.92,103.94,103.94,103.94,95.6,95.6,95.6,95.6
"2016-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.37,128.04,127.58,127.58,127.58,127.58,127.88,127.85,127.85,127.85,106.41,106.44,106.44,106.44,106.61,106.61,106.61,106.61,106.39,106.39,106.39,106.39,106.44,106.43,106.43,106.48,106.4,106.4,106.41,106.41,106.41,97.69,97.69,97.69,97.69
"2017-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.55,128.09,128.09,128.11,128.27,129.21,129.22,129.22,129.22,107.23,107.25,107.25,107.25,107.41,107.41,107.41,107.41,107.42,107.42,107.42,107.42,107.34,107.36,107.53,107.51,107.5,107.5,107.5,107.5,107.5,98.01,98.01,98.01,98.01
"2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.26,131.16,131.22,131.35,131.48,131.64,131.64,131.64,110.13,110.01,110.01,110.01,110.18,110.18,110.18,110.18,110.24,110.24,110.24,110.24,109.94,109.98,110.07,110.13,110.15,110.15,110.12,110.12,110.12,100.53,100.53,100.53,100.53
"2017-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.33,132.71,132.72,132.47,132.31,132.31,132.31,110.04,110.11,110.11,110.11,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.43,110.85,110.81,110.5,110.42,110.57,110.57,110.61,110.61,110.61,100.62,100.62,100.62,100.62
"2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.35,135.15,134.2,134.17,134.17,134.17,112.26,112.29,112.29,112.29,112.77,112.77,112.77,112.77,112.4,112.4,112.4,112.4,112.44,112.42,112.48,112.54,112.4,112.4,112.4,112.4,112.4,102.12,102.12,102.12,102.12
"2018-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.67,133.92,133.81,133.76,133.77,111.85,111.87,111.87,111.87,112.08,112.08,112.08,112.08,112.27,112.27,112.27,112.27,112.41,112.46,112.69,112.69,112.65,112.65,112.64,112.64,112.64,103.73,103.73,103.73,103.73
"2018-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.21,135.76,135.78,135.76,113.67,113.51,113.51,113.51,113.41,113.41,113.41,113.41,113.57,113.57,113.57,113.57,113.19,113.25,113.41,113.47,113.53,113.53,113.48,113.48,113.48,104.23,104.23,104.23,104.23
"2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.48,137.49,137.53,114.94,115.04,115.04,115.04,115.46,115.46,115.46,115.46,115.79,115.79,115.79,115.79,116.53,116.46,115.93,115.81,116.02,116.02,116.09,116.09,116.09,106.63,106.63,106.63,106.63
"2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,138.48,115.69,115.73,115.73,115.73,116.45,116.45,116.45,116.45,116.5,116.5,116.5,116.5,116.62,116.59,116.73,116.78,116.57,116.57,116.56,116.56,116.56,107.32,107.32,107.32,107.32
"2019-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.42,116.78,116.61,116.29,117.37,117.55,117.55,117.55,117.55,117.89,117.89,117.89,117.89,118.04,118.12,118.42,118.44,118.9,118.9,118.88,118.88,118.88,108.99,108.99,108.99,108.99
"2019-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.46,116.49,115.99,116.98,117.12,117.12,117.12,117.12,117.44,117.44,117.44,117.44,116.99,117.06,117.27,117.35,118.01,118.01,117.93,117.93,117.93,107.95,107.95,107.95,107.95
"2019-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.57,115.57,116.58,117.07,117.07,117.07,117.07,117.73,117.73,117.73,117.73,118.59,118.49,117.76,117.6,118.43,118.43,118.54,118.54,118.54,109.54,109.54,109.54,109.54
"2019-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.04,116.71,117.42,117.42,117.42,117.42,118.31,118.31,118.31,118.31,118.32,118.28,118.49,118.56,118.92,118.92,118.92,118.92,118.92,110.25,110.25,110.25,110.25
"2020-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.89,115.19,115.23,115.05,116.08,116.59,116.59,116.59,116.59,116.63,116.73,117.09,117.15,117.82,117.82,117.79,117.79,117.79,108.36,108.36,108.36,108.36
"2020-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.73,96.92,96.78,96.48,96.89,96.89,96.89,96.89,96.12,96.17,96.39,96.46,97.43,97.43,97.35,97.35,97.35,89.18,89.18,89.18,89.18
"2020-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.7,105.49,105.38,105.88,105.88,105.88,105.88,106.8,106.69,105.85,105.68,106.66,106.66,106.77,106.77,106.77,98.71,98.71,98.71,98.71
"2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4,108.84,108.74,108.74,108.74,108.74,109.34,109.29,109.55,109.58,110.14,110.14,110.14,110.14,110.14,102.31,102.31,102.31,102.31
"2021-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.99,113.36,113.21,113.45,113.56,113.57,113.7,114.12,114.2,114.87,114.87,114.83,114.83,114.83,105.86,105.86,105.86,105.86
"2021-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.7,115.74,116.06,116.41,115.32,115.41,115.7,115.8,116.49,116.49,116.37,116.37,116.37,106.55,106.55,106.55,106.55
"2021-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.09,115.9,115.9,116.84,116.68,115.65,115.35,116,116,116.17,116.17,116.17,107.33,107.33,107.33,107.33
"2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.79,120.66,121.2,121.14,121.46,121.57,122.54,122.54,122.53,122.53,122.53,114.12,114.12,114.12,114.12
"2022-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.78,121.7,120.54,120.9,122.04,122.64,122.64,122.59,122.59,122.59,113.41,113.41,113.41,113.41
"2022-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.64,123.77,123.68,124.82,125.53,125.53,125.37,125.37,125.37,115.61,115.61,115.61,115.61
"2022-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.68,126.3,127.95,127.84,127.84,128.06,128.06,128.06,117.72,117.72,117.72,117.72
"2022-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.61,124.88,125.71,125.71,125.71,125.71,125.71,118.09,118.09,118.09,118.09
"2023-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.75,123.88,123.88,123,122.94,124.31,116.89,116.89,116.89,116.89
"2023-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.87,123.87,123.16,123.09,124.52,117.44,117.44,117.44,117.44
"2023-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.59,121.3,122.26,115.84,115.84,115.84,115.84
"2023-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.26,120.32,113.48,113.48,113.48,113.48
"2024-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.06,114.43,114.67,114.73,113.14
