"","1995-09-06","1995-12-07","1996-03-07","1996-06-05","1996-09-05","1996-12-04","1997-03-04","1997-06-05","1997-09-10","1997-12-04","1998-02-27","1998-06-04","1998-09-09","1998-12-03","1999-03-04","1999-05-28","1999-06-08","1999-09-09","1999-12-07","2000-03-28","2000-05-30","2000-08-29","2000-11-28","2001-03-01","2001-05-23","2001-08-23","2001-11-22","2002-02-27","2002-05-23","2002-08-22","2002-11-21","2003-02-26","2003-05-22","2003-08-21","2003-11-20","2004-02-19","2004-05-25","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2003-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.42,311.35,311.59,311.53,314.01,314.01,314.01,321.68,322.42,322.42,322.42,322.23,320.95,320.95,320.95,320.95,321.82,321.82,321.82,321.82,321.36,321.36,321.36,321.36,321.04,321.04,321.04,321.04,320.89,320.92,320.92,320.89,315.74,315.74,315.75,315.75,315.7,315.7,315.7,315.7,315.63,315.63,315.63,315.63,319.218,319.309,319.309,319.309,319.889,319.889,319.889,319.889,320.038,320.038,320.038,320.038,320.04,320.04,320.04,320.04,320.023,320.023,319.99,319.956,311.29,311.29,311.187,311.187,311.16,311.16,311.16,311.16,310.997,310.997,310.997,310.997,311.032,311.032,310.971,310.971,310.997,310.997,310.997,310.997,310.997,319.256,319.256,319.247,319.247
"2003-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.32,311.43,311.39,314.01,314.01,314.01,322.16,322.82,322.82,322.82,322.6,321.42,321.42,321.42,321.42,322.76,322.76,322.76,322.76,322.36,322.36,322.2,322.2,322.01,322.01,322.01,322.01,322.14,322.01,322.01,322.14,315.88,315.88,315.89,315.89,315.88,315.88,315.88,315.88,315.97,315.97,315.97,315.97,320.238,320.131,320.131,320.131,320.652,320.652,320.652,320.652,320.8,320.8,320.8,320.8,320.833,320.833,320.833,320.833,320.818,320.818,320.818,320.751,313.321,313.321,313.044,313.044,313.053,313.053,313.053,313.053,313.096,313.096,313.096,313.096,313.095,313.095,313.208,313.208,313.13,313.13,313.13,313.13,313.13,322.219,322.219,322.21,322.21
"2003-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.55,312.24,313.55,313.55,313.55,322.48,322.49,322.49,322.49,322.93,321.58,321.58,321.58,321.58,321.55,321.55,321.55,321.55,321.27,321.27,321.38,321.38,322.17,322.17,322.17,322.17,322.17,322.27,322.27,322.21,317.28,317.28,317.25,317.25,317.27,317.27,317.27,317.27,317.28,317.28,317.28,317.28,320.301,320.259,320.259,320.259,320.745,320.745,320.745,320.745,321.061,321.061,321.061,321.061,321.028,321.028,321.028,320.995,321.078,321.078,321.111,321.111,313.863,313.863,314.175,314.175,314.147,314.147,314.147,314.147,314.017,314.017,314.017,314.017,314.051,314.051,314.06,314.06,314.051,314.051,314.051,314.051,314.051,323.095,323.095,323.086,323.086
"2004-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.76,315.52,315.37,315.35,322.76,325.08,325.08,325.08,325.03,322.38,322.38,322.38,322.38,323.48,323.48,323.48,323.48,323.26,323.26,323.31,323.31,323.19,323.19,323.19,323.19,323.31,323.28,323.28,323.25,318.46,318.46,318.49,318.49,318.29,318.29,318.29,318.29,318.42,318.42,318.42,318.42,322.916,322.991,322.991,322.983,323.323,323.323,323.323,323.323,323.458,323.458,323.458,323.458,323.491,323.491,323.491,323.491,323.332,323.332,323.332,323.39,314.897,314.897,314.923,314.923,314.908,314.908,314.908,314.908,314.969,314.969,314.969,314.969,315.047,315.047,315.004,315.004,315.056,315.056,315.082,315.082,315.082,324.025,324.025,324.025,324.025
"2004-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.88,315.75,315.43,323.77,326.01,326.01,326.01,325.8,324,324,324,324,325.45,325.45,325.45,325.45,324.81,324.81,324.83,324.83,324.37,324.37,324.37,324.37,324.14,324.27,324.27,324.21,319.48,319.48,319.48,319.48,319.4,319.4,319.4,319.4,319.4,319.4,319.4,319.4,323.84,323.915,323.915,323.907,324.292,324.292,324.292,324.292,324.226,324.226,324.226,324.226,324.159,324.159,324.159,324.159,324.167,324.167,324.167,324.158,316.578,316.578,316.534,316.534,316.481,316.481,316.481,316.481,316.333,316.333,316.333,316.333,316.306,316.306,316.263,316.263,316.315,316.315,316.307,316.307,316.307,325.422,325.422,325.387,325.387
"2004-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.79,317.37,326.02,327.35,327.35,327.35,327.06,325.13,325.13,325.13,325.13,326.54,326.54,326.54,326.54,324.96,324.96,324.76,324.76,324.55,324.55,324.55,324.55,324.71,324.49,324.49,324.68,320.29,320.29,320.26,320.26,320.28,320.28,320.28,320.28,320.28,320.28,320.28,320.28,324.152,323.993,323.993,324.018,324.419,324.419,324.419,324.419,324.285,324.285,324.285,324.285,324.42,324.42,324.42,324.42,324.394,324.394,324.394,324.351,316.445,316.445,316.296,316.296,316.277,316.277,316.277,316.277,316.304,316.304,316.304,316.304,316.347,316.347,316.444,316.444,316.391,316.391,316.383,316.383,316.383,325.526,325.526,325.526,325.526
"2004-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.84,328.12,330.52,330.52,330.52,331.07,327.99,327.99,327.99,327.99,328.6,328.6,328.6,328.6,327.5,327.5,327.62,327.62,328.6,328.6,328.6,328.6,328.5,328.63,328.63,328.53,323.6,323.6,323.6,323.6,323.07,323.07,323.07,323.07,323.1,323.1,323.1,323.1,328.051,328.06,328.06,328.051,328.396,328.396,328.396,328.396,328.194,328.194,328.194,328.194,328.194,328.194,328.194,328.194,328.101,328.101,328.101,328.093,319.257,319.257,319.424,319.424,319.473,319.473,319.473,319.473,319.395,319.395,319.395,319.395,319.509,319.509,319.5,319.5,319.517,319.517,319.508,319.508,319.508,328.224,328.224,328.259,328.259
"2005-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.3,329.35,329.36,329.55,330.09,327.22,327.22,327.22,327.22,328.49,328.49,328.49,328.49,327.88,327.88,327.96,327.96,328.09,328.09,328.09,328.09,328.39,328.29,328.29,328.26,323.15,323.15,323.14,323.14,323.36,323.36,323.36,323.36,323.34,323.34,323.34,323.34,328.793,328.878,328.878,328.878,329.302,329.302,329.302,329.302,329.336,329.336,329.336,329.336,329.37,329.37,329.37,329.378,329.335,329.335,329.335,329.378,321.415,321.415,321.442,321.442,321.444,321.444,321.444,321.444,321.568,321.568,321.568,321.568,321.664,321.664,321.638,321.638,321.62,321.62,321.638,321.638,321.638,331.381,331.381,331.381,331.381
"2005-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.63,330.17,330.63,331.24,328.75,328.75,328.75,328.75,329.75,329.75,329.75,329.75,329.5,329.5,329.52,329.52,329.38,329.38,329.38,329.38,328.97,329.23,329.23,329.13,325.31,325.31,325.3,325.3,325.21,325.21,325.21,325.21,325.22,325.22,325.22,325.22,330.198,330.216,330.216,330.216,330.429,330.429,330.429,330.429,330.497,330.497,330.497,330.497,330.43,330.43,330.43,330.404,330.429,330.429,330.395,330.404,321.7,321.7,321.691,321.691,321.691,321.691,321.691,321.691,321.603,321.603,321.603,321.603,321.524,321.524,321.498,321.498,321.62,321.62,321.603,321.603,321.603,332.616,332.616,332.58,332.58
"2005-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.02,334.04,334.53,332.36,332.36,332.36,332.36,334.02,334.02,334.02,334.02,332.97,332.97,332.72,332.72,333.13,333.13,333.13,333.13,333.31,333.02,333.02,333.27,328.7,328.7,328.7,328.7,328.7,328.7,328.7,328.7,328.73,328.73,328.73,328.73,333.596,333.305,333.305,333.305,333.419,333.419,333.419,333.419,333.385,333.385,333.385,333.385,333.488,333.488,333.488,333.496,333.488,333.488,333.488,333.462,323.771,323.771,323.656,323.656,323.656,323.656,323.656,323.656,323.638,323.638,323.638,323.638,323.7,323.7,323.779,323.779,323.727,323.727,323.709,323.709,323.709,334.12,334.12,334.12,334.12
"2005-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.24,335.06,331.69,331.69,331.69,331.69,333.15,333.15,333.15,333.15,332.69,332.69,332.83,332.83,333.41,333.41,333.41,333.41,333.33,333.46,333.46,333.35,328.63,328.63,328.66,328.66,328.73,328.73,328.73,328.73,328.76,328.76,328.76,328.76,333.867,334.055,334.055,334.055,334.305,334.305,334.305,334.305,334.134,334.134,334.134,334.134,334.134,334.134,334.134,334.142,334.1,334.1,334.134,334.108,325.621,325.621,325.718,325.718,325.645,325.645,325.645,325.645,325.697,325.697,325.697,325.697,325.795,325.795,325.768,325.768,325.751,325.751,325.768,325.768,325.768,335.219,335.219,335.255,335.255
"2006-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.43,336.07,335.76,334.78,334.78,336.36,336.36,336.36,336.36,335.1,335.1,335.17,335.17,335.42,335.42,335.42,335.42,336.07,335.94,335.94,335.86,331.82,331.82,331.85,331.85,332.04,332.04,332.04,332.04,332.07,332.07,332.07,332.07,337.325,337.393,337.393,337.393,337.412,337.412,337.412,337.412,337.438,337.438,337.438,337.438,337.411,337.411,337.411,337.438,337.377,337.377,337.377,337.446,328.301,328.301,328.337,328.337,328.33,328.33,328.33,328.33,328.401,328.401,328.401,328.401,328.473,328.455,328.455,328.446,328.482,328.482,328.517,328.517,328.517,339.243,339.243,339.225,339.225
"2006-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.09,336.18,335.53,335.53,337.86,337.86,337.86,337.86,337.45,337.45,337.45,337.45,336.99,336.99,336.99,336.99,336.98,337.34,337.34,337.15,333.86,333.86,333.83,333.83,333.72,333.72,333.72,333.72,333.65,333.65,333.65,333.65,339.244,339.21,339.21,339.21,339.472,339.472,339.472,339.472,339.43,339.43,339.43,339.43,339.403,339.403,339.403,339.395,339.369,339.369,339.369,339.369,330.68,330.68,330.68,330.68,330.598,330.598,330.598,330.598,330.526,330.526,330.526,330.526,330.491,330.509,330.438,330.466,330.537,330.537,330.502,330.502,330.502,341.811,341.811,341.793,341.793
"2006-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.64,338.42,338.42,339.92,339.92,339.92,339.92,338.56,338.56,338.29,338.29,338.64,338.64,338.64,338.64,339.18,338.75,338.75,339.19,334.07,334.07,334.07,334.07,334.09,334.09,334.09,334.09,334.09,334.09,334.09,334.09,340.118,339.773,339.773,339.808,339.871,339.871,339.871,339.871,339.966,339.966,339.966,339.966,340.008,340.008,340.008,340,340.077,340.077,340.077,340.008,331.669,331.669,331.597,331.597,331.587,331.587,331.587,331.587,331.622,331.622,331.622,331.622,331.623,331.641,331.677,331.668,331.632,331.632,331.632,331.632,331.632,342.37,342.37,342.425,342.425
"2006-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.12,341.12,344.39,344.39,344.39,344.39,344.39,344.39,344.59,344.59,345.02,345.02,345.02,345.02,345.33,345.53,345.53,345.35,339.54,339.54,339.54,339.54,339.68,339.68,339.68,339.68,339.73,339.73,339.73,339.73,345.725,346.036,346.036,346.002,345.982,345.982,345.982,345.982,345.765,345.765,345.765,345.765,345.844,345.844,345.844,345.835,346.361,346.395,346.395,346.395,337.927,337.927,337.963,337.963,337.988,337.988,337.988,337.988,338.06,338.06,338.06,338.06,337.988,337.97,338.006,337.996,337.961,337.961,337.961,337.961,337.961,347.016,347.016,346.997,346.997
"2007-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.03,339.68,339.33,339.24,339.24,338.51,338.51,338.61,338.61,338.81,338.81,338.81,338.81,340.26,340.1,340.1,340.04,333.76,333.76,333.84,333.84,334.05,334.05,334.05,334.05,334.08,334.08,334.08,334.08,340.972,341.04,341.04,341.058,341.296,341.296,341.296,341.296,341.244,341.244,341.244,341.244,341.226,341.226,341.226,341.226,341.235,341.235,341.235,341.305,331.53,331.53,331.512,331.512,331.524,331.524,331.524,331.524,331.551,331.551,331.551,331.551,331.659,331.668,331.731,331.731,331.704,331.704,331.732,331.732,331.732,344.582,344.582,344.582,344.582
"2007-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.66,343.79,343.65,343.65,342.92,342.92,342.92,342.92,342.99,342.99,342.99,342.99,343.49,343.93,343.93,343.71,338.79,338.79,338.73,338.73,338.61,338.61,338.61,338.61,338.55,338.55,338.55,338.55,345.337,345.267,345.267,345.249,345.622,345.622,345.622,345.622,345.676,345.676,345.676,345.676,345.623,345.623,345.623,345.623,345.632,345.667,345.667,345.667,337.005,337.005,337.023,337.023,336.997,336.997,336.997,336.997,336.989,336.989,336.989,336.989,336.916,336.889,336.843,336.843,336.925,336.925,336.88,336.88,336.88,348.718,348.718,348.681,348.681
"2007-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.96,346.21,346.21,345.77,345.77,345.43,345.43,346.12,346.12,346.12,346.12,347.37,346.89,346.89,347.34,341.31,341.31,341.29,341.29,341.27,341.27,341.27,341.27,341.21,341.21,341.21,341.21,348.054,347.633,347.633,347.65,347.916,347.916,347.916,347.916,347.828,347.828,347.828,347.828,347.881,347.881,347.881,347.881,347.96,347.96,347.96,347.89,339.603,339.603,339.585,339.585,339.557,339.557,339.557,339.557,339.548,339.548,339.548,339.548,339.585,339.594,339.585,339.585,339.521,339.521,339.548,339.548,339.548,349.723,349.723,349.798,349.798
"2007-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1,346.1,347.55,347.55,347.78,347.78,347.92,347.92,347.92,347.92,348.3,348.49,348.49,348.33,343.05,343.05,343.03,343.03,343.24,343.24,343.24,343.24,343.29,343.29,343.29,343.29,349.571,349.994,349.994,349.977,350.42,350.42,350.42,350.42,350.368,350.368,350.368,350.368,350.455,350.455,350.455,350.455,350.888,350.888,350.888,350.888,342.312,342.312,342.33,342.33,342.336,342.336,342.336,342.336,342.437,342.437,342.437,342.437,342.364,342.373,342.364,342.364,342.337,342.337,342.328,342.328,342.328,352.319,352.319,352.281,352.281
"2008-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.42,348.06,348.31,348.56,349.22,351.13,351.13,351.13,351.13,352.46,352.29,352.29,352.17,344.46,344.46,344.6,344.6,344.75,344.75,344.75,344.75,344.93,344.93,344.93,344.93,351.275,351.293,351.293,351.275,351.653,351.653,351.653,351.653,351.733,351.733,351.733,351.733,351.786,351.786,351.786,351.76,351.76,351.76,351.76,351.857,342.002,342.002,342.03,342.03,342.033,342.033,342.033,342.033,341.922,341.922,341.922,341.922,342.033,342.024,342.106,342.116,342.088,342.088,342.106,342.106,342.106,354.945,354.945,354.907,354.907
"2008-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.72,348.59,348.88,349.81,351.06,351.06,351.06,351.06,350.64,351.12,351.12,350.83,346.35,346.35,346.31,346.31,346.61,346.61,346.61,346.61,346.55,346.55,346.55,346.55,352.863,352.775,352.775,352.756,353.611,353.611,353.611,353.611,353.407,353.407,353.407,353.407,353.282,353.282,353.282,353.256,353.291,353.291,353.291,353.247,344.541,344.541,344.532,344.532,344.495,344.495,344.495,344.495,344.458,344.458,344.458,344.458,344.384,344.375,344.347,344.357,344.44,344.44,344.384,344.384,344.384,355.364,355.364,355.326,355.326
"2008-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.85,352.48,353.16,354.54,354.54,354.54,354.54,355.48,355,355,355.61,349.39,349.39,349.29,349.29,349.63,349.63,349.63,349.63,349.57,349.57,349.57,349.57,355.611,355.344,355.344,355.362,356.015,356.015,356.015,356.015,356.096,356.096,356.096,356.096,356.185,356.185,356.185,356.194,356.266,356.266,356.266,356.221,347.287,347.287,347.278,347.278,347.277,347.277,347.277,347.277,347.277,347.277,347.277,347.277,347.277,347.268,347.204,347.213,347.222,347.222,347.278,347.278,347.278,357.683,357.683,357.758,357.758
"2008-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.31,350.35,351.62,351.62,351.62,351.62,353.27,353.44,353.44,353.23,346.27,346.27,346.27,346.27,347.27,347.27,347.27,347.27,347.42,347.42,347.42,347.42,352.918,353.257,353.257,353.275,354.166,354.166,354.166,354.166,354.46,354.46,354.46,354.46,354.478,354.478,354.478,354.522,354.059,354.059,354.059,354.05,345.619,345.619,345.61,345.61,345.607,345.607,345.607,345.607,345.681,345.681,345.681,345.681,345.681,345.709,345.719,345.691,345.663,345.663,345.645,345.645,345.645,354.146,354.146,354.145,354.145
"2009-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.96,351.01,351.87,351.48,350.35,351.41,351.22,351.22,350.98,344.37,344.37,344.54,344.54,346.21,346.21,346.21,346.21,346.41,346.41,346.41,346.41,352.456,352.5,352.5,352.429,353.69,353.69,353.69,353.69,353.894,353.894,353.894,353.894,353.787,353.787,353.787,353.77,353.77,353.77,353.744,353.779,345.978,345.978,345.978,345.978,345.943,345.943,345.943,345.943,346.017,346.017,346.017,346.017,346.091,346.091,346.202,346.202,346.239,346.239,346.239,346.239,346.239,354.723,354.723,354.762,354.762
"2009-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.26,356.16,356.72,355.44,354.33,354.88,354.88,354.61,347.96,347.96,347.96,347.96,348.81,348.81,348.81,348.81,348.83,348.83,348.83,348.83,353.491,353.359,353.359,353.394,354.925,354.925,354.925,354.925,354.882,354.882,354.882,354.882,354.776,354.776,354.776,354.759,354.794,354.794,354.768,354.732,346.264,346.264,346.264,346.264,346.265,346.265,346.265,346.265,346.227,346.227,346.227,346.227,346.19,346.19,346.153,346.153,346.227,346.227,346.153,346.153,346.153,357.241,357.241,357.166,357.166
"2009-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.27,354.39,351.87,352.2,351.7,351.7,352.36,347.14,347.14,346.94,346.94,347.31,347.31,347.31,347.31,347.59,347.59,347.59,347.59,350.429,350.331,350.331,350.367,351.305,351.305,351.305,351.305,351.26,351.26,351.26,351.26,351.544,351.544,351.544,351.561,351.527,351.527,351.57,351.535,343.918,343.918,343.918,343.918,343.917,343.917,343.917,343.917,343.955,343.955,343.955,343.955,343.955,343.955,343.844,343.844,343.844,343.844,343.955,343.955,343.955,356.686,356.686,356.8,356.8
"2009-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.28,353.35,353.41,353.55,353.55,353.4,348.42,348.42,348.46,348.46,349.93,349.93,349.93,349.93,350.44,350.44,350.44,350.44,352.826,353.013,353.013,353.013,353.757,353.757,353.757,353.757,353.534,353.534,353.534,353.534,353.497,353.497,353.497,353.516,353.195,353.195,353.203,353.239,344.366,344.366,344.366,344.366,344.327,344.327,344.327,344.327,344.365,344.365,344.365,344.365,344.403,344.403,344.44,344.44,344.403,344.403,344.366,344.366,344.366,358.564,358.564,358.487,358.487
"2010-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.61,354.68,355.88,356.09,355.18,349.71,349.71,349.9,349.9,352.23,352.23,352.23,352.23,352.7,352.7,352.7,352.7,355.505,355.612,355.612,355.433,355.38,355.38,355.38,355.38,355.649,355.649,355.649,355.649,355.523,355.523,355.523,355.487,355.433,355.433,355.424,355.388,347.073,347.073,347.111,347.111,347.113,347.113,347.113,347.113,347.113,347.113,347.113,347.113,347.226,347.254,347.367,347.358,347.329,347.329,347.32,347.32,347.32,357.844,357.844,357.911,357.911
"2010-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.76,359.93,359.9,359.94,354.31,354.31,354.37,354.37,356.84,356.84,356.84,356.84,357.18,357.18,357.18,357.18,360.47,360.434,360.434,360.433,361.01,361.01,361.01,361.01,360.884,360.884,360.884,360.884,360.721,360.721,360.721,360.721,360.739,360.739,360.694,360.73,352.354,352.354,352.317,352.317,352.28,352.28,352.28,352.28,352.355,352.355,352.355,352.355,352.204,352.195,352.158,352.148,352.233,352.233,352.186,352.186,352.186,363.528,363.528,363.479,363.479
"2010-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.47,362.81,362.82,357.48,357.48,357.05,357.05,360.04,360.04,360.04,360.04,360.32,360.32,360.32,360.32,362.38,362.38,362.38,362.489,362.446,362.446,362.446,362.446,362.102,362.102,362.102,362.102,362.555,362.555,362.555,362.591,362.536,362.536,362.563,362.563,354.542,354.542,354.541,354.541,354.539,354.539,354.539,354.539,354.578,354.578,354.578,354.578,354.578,354.568,354.417,354.445,354.454,354.454,354.597,354.597,354.597,366.224,366.224,366.254,366.254
"2010-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.39,366.55,361.39,361.39,361.55,361.55,363.53,363.53,363.53,363.53,364.44,364.44,364.44,364.44,366.847,366.774,366.774,366.846,366.787,366.787,366.787,366.787,366.696,366.696,366.696,366.696,366.568,366.568,366.568,366.568,366.077,366.077,366.104,366.104,357.682,357.682,357.682,357.682,357.68,357.68,357.68,357.68,357.642,357.642,357.642,357.642,357.794,357.785,357.861,357.851,357.861,357.861,357.775,357.775,357.775,369.865,369.865,369.816,369.816
"2011-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.6,365.13,365.53,365.82,365.1,368.5,368.5,368.5,368.5,371.42,371.42,371.42,371.42,373.762,373.937,373.937,373.653,370.701,370.701,370.701,370.701,370.975,370.975,370.975,370.975,370.756,370.756,370.756,370.765,370.756,370.756,370.719,370.719,362.17,362.17,362.17,362.17,362.144,362.144,362.144,362.144,362.259,362.259,362.259,362.259,362.211,362.239,362.326,362.316,362.345,362.345,362.316,362.316,362.316,371.649,371.649,371.776,371.776
"2011-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,365.21,365.08,364.75,368.62,368.62,368.62,368.62,370.66,370.66,370.66,370.66,373.288,373.353,373.353,373.398,370.73,370.73,370.73,370.73,370.489,370.489,370.489,370.489,370.415,370.415,370.415,370.387,370.378,370.415,370.378,370.378,363.478,363.478,363.44,363.44,363.374,363.374,363.374,363.374,363.412,363.412,363.412,363.412,363.363,363.353,363.325,363.315,363.421,363.421,363.353,363.353,363.353,375.323,375.323,375.254,375.254
"2011-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.3,370.43,370.34,374.36,374.36,374.36,374.36,376.72,376.72,376.72,376.72,378.02,377.789,377.789,378.167,375.204,375.204,375.204,375.204,374.928,374.928,374.928,374.928,375.481,375.481,375.481,375.49,375.259,375.259,375.37,375.37,367.56,367.56,367.56,367.56,367.569,367.569,367.569,367.569,367.569,367.569,367.569,367.569,367.597,367.588,367.443,367.472,367.462,367.462,367.588,367.588,367.588,377.317,377.317,377.327,377.327
"2011-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.06,371.93,375.48,375.48,375.48,375.48,378.89,378.89,378.89,378.89,381.026,381.018,381.018,380.878,378.045,378.045,378.045,378.045,378.064,378.064,378.064,378.064,377.879,377.879,377.879,377.888,377.73,377.693,377.656,377.656,370.225,370.225,370.263,370.263,370.27,370.27,370.27,370.27,370.232,370.232,370.232,370.232,370.376,370.366,370.453,370.443,370.396,370.396,370.366,370.366,370.366,380.332,380.332,380.264,380.264
"2012-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.34,377.36,376.93,377.59,378.43,380.56,380.56,380.56,380.56,382.057,382.336,382.336,381.898,380.546,380.546,380.546,380.546,381.658,381.658,381.658,381.658,381.576,381.576,381.576,381.576,381.463,381.426,381.379,381.426,373.854,373.854,373.854,373.854,373.847,373.847,373.847,373.847,373.692,373.692,373.692,373.692,373.779,373.818,373.906,373.857,373.847,373.847,373.818,373.818,373.818,383.995,383.995,384.164,384.164
"2012-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.46,378.18,378.85,379.47,381.28,381.28,381.28,381.28,383.243,383.448,383.448,383.457,382.034,382.034,382.034,382.034,383.017,383.017,383.017,383.017,382.969,382.969,382.969,382.894,382.931,382.931,382.847,382.819,375.544,375.544,375.505,375.505,375.496,375.496,375.496,375.496,375.534,375.534,375.534,375.534,375.428,375.428,375.438,375.428,375.496,375.496,375.467,375.467,375.467,385.178,385.178,385.15,385.15
"2012-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.47,380.76,381.7,384.24,384.24,384.24,384.24,385.563,384.833,384.833,385.591,384.265,384.265,384.265,384.265,384.953,384.953,384.953,384.953,385.578,385.578,385.578,385.616,385.353,385.353,385.531,385.503,377.313,377.313,377.273,377.273,377.301,377.301,377.301,377.301,377.302,377.302,377.302,377.302,377.351,377.351,377.204,377.234,377.224,377.224,377.311,377.311,377.311,387.804,387.804,387.774,387.774
