"","1995-09-06","1995-12-07","1996-03-07","1996-06-05","1996-09-05","1996-12-04","1997-03-04","1997-06-05","1997-09-10","1997-12-04","1998-02-27","1998-06-04","1998-09-09","1998-12-03","1999-03-04","1999-05-28","1999-06-08","1999-09-09","1999-12-07","2000-03-28","2000-05-30","2000-08-29","2000-11-28","2001-03-01","2001-05-23","2001-08-23","2001-11-22","2002-02-27","2002-05-23","2002-08-22","2002-11-21","2003-02-26","2003-05-22","2003-08-21","2003-11-20","2004-02-19","2004-05-25","2004-08-24","2004-11-23","2005-02-22","2005-05-24","2005-08-23","2005-11-22","2006-02-22","2006-05-23","2006-08-24","2006-11-23","2007-02-22","2007-05-24","2007-08-23","2007-11-22","2008-02-26","2008-05-27","2008-08-26","2008-11-25","2009-02-25","2009-05-26","2009-08-25","2009-11-24","2010-02-24","2010-05-21","2010-08-24","2010-11-23","2011-02-24","2011-05-24","2011-09-01","2011-11-24","2012-02-24","2012-05-24","2012-08-23","2012-11-23","2013-02-22","2013-05-24","2013-08-23","2013-11-22","2014-02-25","2014-05-23","2014-09-01","2014-11-25","2015-02-24","2015-05-22","2015-08-25","2015-11-24","2016-02-23","2016-05-24","2016-08-24","2016-11-24","2017-02-23","2017-05-23","2017-08-25","2017-11-23","2018-02-23","2018-05-24","2018-08-24","2018-11-23","2019-02-22","2019-05-23","2019-08-27","2019-11-22","2020-02-25","2020-05-25","2020-08-25","2020-11-24","2021-02-24","2021-05-25","2021-08-24","2021-11-25","2022-02-25","2022-05-25","2022-08-25","2022-11-25","2023-02-24","2023-05-25","2023-08-25","2023-10-12","2023-11-24","2024-02-23","2024-05-24","2024-08-30","2024-11-22","2025-02-25","2025-05-23"
"2005-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.98,104.6,105.22,105.22,105.5,105.5,105.5,105.5,105.8,105.8,105.8,105.8,105.56,105.56,105.56,105.42,105.32,105.32,105.32,105.29,105.17,105.17,105.17,105.15,104.64,104.64,104.64,104.64,104.62,104.62,104.62,104.62,104.58,104.58,104.58,104.59,106.313,106.313,106.313,106.313,106.245,106.245,106.245,106.225,106.245,106.245,106.225,106.245,106.211,106.211,106.211,106.211,106.259,106.259,106.259,106.259,107.746,107.746,107.723,107.723,107.711,107.711,107.711,107.711,107.718,107.705,107.705,107.705,107.758,107.758,107.758,107.755,107.733,107.733,107.733,107.733,107.733,110.338,110.328,110.328,110.355
"2005-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.25,105.02,105.02,105.41,105.41,105.41,105.41,105.92,105.92,105.92,105.92,105.44,105.44,105.44,105.47,105.54,105.54,105.54,105.54,105.58,105.58,105.58,105.61,105.08,105.08,105.08,105.08,105.05,105.05,105.05,105.05,105.07,105.07,105.07,105.08,106.226,106.226,106.226,106.226,106.185,106.185,106.185,106.199,106.173,106.173,106.188,106.173,106.186,106.186,106.186,106.186,106.188,106.188,106.188,106.188,107.855,107.855,107.871,107.871,107.894,107.894,107.894,107.881,107.876,107.863,107.863,107.863,107.891,107.891,107.891,107.888,107.904,107.904,107.891,107.891,107.891,110.737,110.727,110.727,110.754
"2005-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.76,103.76,104.88,104.88,104.88,104.88,105.85,105.85,105.85,105.85,105.39,105.39,105.39,105.42,105.25,105.25,105.25,105.29,105.27,105.27,105.27,105.29,104.69,104.69,104.69,104.69,104.76,104.76,104.76,104.76,104.77,104.77,104.77,104.77,106.102,106.102,106.102,106.102,106.097,106.097,106.097,106.1,106.097,106.097,106.1,106.097,106.098,106.098,106.098,106.098,106.067,106.067,106.067,106.067,107.794,107.794,107.797,107.797,107.804,107.804,107.804,107.804,107.798,107.798,107.798,107.798,107.764,107.764,107.764,107.774,107.789,107.789,107.789,107.789,107.789,110.31,110.354,110.354,110.286
"2006-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.26,107.33,107.48,107.46,106.65,106.54,106.54,106.54,106.54,106.28,106.28,106.28,106.37,106.46,106.46,106.46,106.43,106.15,106.15,106.15,106.07,105.86,105.86,105.86,105.86,105.8,105.8,105.8,105.8,105.81,105.81,105.81,105.81,107.292,107.292,107.292,107.292,107.286,107.286,107.286,107.286,107.295,107.295,107.303,107.303,107.315,107.315,107.315,107.315,107.312,107.312,107.312,107.312,109.081,109.081,109.094,109.094,109.083,109.083,109.083,109.083,109.08,109.08,109.08,109.08,109.046,109.042,109.042,109.055,109.052,109.052,109.062,109.062,109.062,111.765,111.749,111.749,111.762
"2006-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.16,106.3,106.4,106.2,106.24,106.24,106.24,106.24,105.92,105.92,105.92,105.82,106.02,106.02,106.02,105.97,105.64,105.64,105.64,105.62,105.68,105.68,105.68,105.68,105.66,105.66,105.66,105.66,105.61,105.61,105.61,105.62,107.319,107.319,107.319,107.319,107.243,107.243,107.243,107.243,107.252,107.252,107.249,107.249,107.238,107.238,107.238,107.238,107.258,107.258,107.258,107.258,108.923,108.923,108.897,108.897,108.894,108.894,108.894,108.907,108.879,108.892,108.892,108.892,108.933,108.916,108.916,108.917,108.887,108.887,108.91,108.91,108.91,111.55,111.547,111.547,111.575
"2006-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.21,106.11,105.86,106.4,106.4,106.4,106.4,106.21,106.21,106.21,106.17,106.51,106.51,106.51,106.47,106.33,106.33,106.33,106.38,106.1,106.1,106.1,106.1,106.06,106.06,106.06,106.06,106.08,106.08,106.08,106.1,107.569,107.569,107.569,107.569,107.52,107.52,107.52,107.52,107.518,107.518,107.515,107.515,107.515,107.515,107.515,107.515,107.511,107.511,107.511,107.511,109.125,109.125,109.138,109.138,109.158,109.158,109.158,109.145,109.168,109.155,109.155,109.155,109.183,109.192,109.192,109.18,109.202,109.202,109.186,109.186,109.186,111.958,111.94,111.94,111.983
"2006-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.65,106.15,106.7,106.7,106.7,106.7,107.01,107.01,107.01,107.08,107.26,107.26,107.26,107.38,107.2,107.2,107.2,107.24,107.04,107.04,107.04,107.04,107.17,107.17,107.17,107.17,107.18,107.18,107.18,107.17,108.394,108.394,108.394,108.394,108.348,108.348,108.348,108.348,108.334,108.334,108.331,108.331,108.331,108.331,108.331,108.331,108.317,108.317,108.317,108.317,110.002,110.002,110.002,110.002,109.996,109.996,109.996,109.996,110.006,110.006,110.006,110.006,109.971,109.981,109.981,109.981,109.99,109.99,109.974,109.974,109.974,112.479,112.517,112.517,112.433
"2007-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.19,108.91,109.13,108.67,108.61,108.42,108.42,108.42,108.53,108.59,108.59,108.59,108.54,107.91,107.91,107.91,107.77,107.63,107.63,107.63,107.63,107.55,107.55,107.55,107.55,107.56,107.56,107.56,107.55,109.109,109.109,109.109,109.109,109.05,109.05,109.05,109.047,109.084,109.084,109.084,109.087,109.084,109.084,109.084,109.084,109.082,109.082,109.082,109.082,110.697,110.697,110.7,110.7,110.689,110.689,110.689,110.686,110.686,110.682,110.682,110.682,110.648,110.657,110.657,110.67,110.673,110.673,110.67,110.67,110.67,113.338,113.32,113.32,113.352
"2007-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.76,109.2,108.84,108.77,108.54,108.54,108.54,108.46,108.27,108.27,108.27,108.22,108.17,108.17,108.17,108.15,108.08,108.08,108.08,108.08,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.98,109.745,109.745,109.745,109.745,109.542,109.542,109.542,109.551,109.554,109.554,109.554,109.545,109.542,109.542,109.542,109.542,109.55,109.55,109.55,109.55,111.217,111.217,111.194,111.194,111.178,111.178,111.178,111.188,111.162,111.171,111.171,111.171,111.214,111.184,111.184,111.185,111.175,111.175,111.185,111.185,111.185,113.898,113.894,113.894,113.912
"2007-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.19,109.38,109.27,109.12,109.12,109.12,108.98,108.9,108.9,108.9,108.79,108.45,108.45,108.45,108.5,108.38,108.38,108.38,108.38,108.34,108.34,108.34,108.34,108.38,108.38,108.38,108.38,109.831,109.831,109.831,109.831,109.657,109.657,109.657,109.654,109.646,109.646,109.646,109.649,109.646,109.646,109.646,109.646,109.654,109.654,109.654,109.654,111.312,111.312,111.328,111.328,111.336,111.336,111.336,111.333,111.371,111.367,111.367,111.367,111.396,111.392,111.392,111.38,111.383,111.383,111.38,111.38,111.38,114.15,114.132,114.132,114.15
"2007-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.16,108.95,109.56,109.56,109.56,109.67,109.81,109.81,109.81,110.03,110.36,110.36,110.36,110.47,109.96,109.96,109.96,109.96,110.17,110.17,110.17,110.17,110.14,110.14,110.14,110.14,111.612,111.612,111.612,111.612,111.49,111.49,111.49,111.487,111.456,111.456,111.456,111.459,111.467,111.467,111.467,111.467,111.453,111.453,111.453,111.453,113.07,113.07,113.073,113.073,113.093,113.093,113.093,113.09,113.078,113.075,113.075,113.075,113.038,113.062,113.062,113.062,113.065,113.065,113.062,113.062,113.062,115.567,115.606,115.606,115.538
"2008-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.53,111.54,111.45,111.51,111.78,111.48,111.48,111.48,111.4,111,111,111,110.78,111.49,111.49,111.49,111.49,111.28,111.28,111.28,111.28,111.27,111.27,111.27,111.25,112.595,112.595,112.595,112.595,112.542,112.542,112.542,112.551,112.589,112.589,112.589,112.592,112.583,112.583,112.583,112.583,112.574,112.574,112.574,112.574,114.322,114.322,114.335,114.335,114.325,114.325,114.325,114.322,114.309,114.309,114.309,114.305,114.26,114.282,114.282,114.296,114.296,114.296,114.296,114.296,114.296,116.93,116.919,116.919,116.945
"2008-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.05,113,113.31,113.26,113.02,113.02,113.02,112.95,112.44,112.44,112.44,112.44,113.21,113.21,113.21,113.21,112.98,112.98,112.98,112.98,113.01,113.01,113.01,113.04,115.111,115.111,115.111,115.111,114.908,114.908,114.908,114.905,114.92,114.92,114.92,114.911,114.902,114.902,114.902,114.902,114.906,114.906,114.906,114.906,116.735,116.735,116.709,116.709,116.695,116.695,116.695,116.704,116.652,116.665,116.665,116.662,116.707,116.678,116.678,116.678,116.665,116.665,116.678,116.678,116.678,119.319,119.322,119.322,119.334
"2008-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.76,113.45,113.27,113.16,113.16,113.16,112.95,112.29,112.29,112.29,112.33,113.19,113.19,113.19,113.19,113.09,113.09,113.09,113.09,113.13,113.13,113.13,113.14,114.24,114.24,114.24,114.24,114.129,114.129,114.129,114.126,114.106,114.106,114.106,114.109,114.112,114.112,114.112,114.112,114.126,114.126,114.126,114.126,116.066,116.066,116.066,116.066,116.077,116.077,116.077,116.061,116.14,116.127,116.127,116.124,116.143,116.14,116.14,116.14,116.153,116.153,116.14,116.14,116.14,118.728,118.703,118.703,118.728
"2008-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.78,113.36,114.12,114.12,114.12,114.46,113.86,113.86,113.86,114.06,114.73,114.73,114.73,114.73,114.57,114.57,114.57,114.57,114.51,114.51,114.51,114.5,116.082,116.082,116.082,116.082,115.987,115.987,115.987,115.984,115.951,115.951,115.951,115.954,115.969,115.969,115.969,115.969,115.96,115.96,115.96,115.96,117.753,117.753,117.766,117.766,117.779,117.779,117.779,117.789,117.775,117.775,117.775,117.785,117.766,117.775,117.775,117.762,117.762,117.762,117.762,117.762,117.762,120.24,120.272,120.272,120.21
"2009-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.78,116.94,116.79,116.93,117.08,116.81,116.81,116.81,116.5,117.4,117.4,117.4,117.4,117.58,117.58,117.58,117.58,117.52,117.52,117.52,117.49,118.835,118.835,118.835,118.835,118.905,118.905,118.905,118.905,118.952,118.952,118.94,118.952,118.939,118.939,118.939,118.939,118.927,118.927,118.927,118.927,120.711,120.711,120.711,120.711,120.697,120.697,120.697,120.697,120.646,120.646,120.646,120.646,120.627,120.63,120.63,120.646,120.647,120.647,120.647,120.647,120.647,122.998,122.991,122.991,123.013
"2009-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.88,117.79,117.9,118.01,117.84,117.84,117.84,117.85,118.53,118.53,118.53,118.53,118.14,118.14,118.14,118.14,118.21,118.21,118.21,118.26,120.058,120.058,120.058,120.058,119.973,119.973,119.973,119.998,119.995,119.995,120.007,119.983,119.982,119.982,119.982,119.982,119.957,119.957,119.957,119.957,121.922,121.922,121.922,121.922,121.904,121.904,121.904,121.904,121.839,121.839,121.839,121.839,121.886,121.849,121.849,121.839,121.853,121.853,121.853,121.853,121.853,124.409,124.401,124.401,124.409
"2009-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.57,119.79,119.71,119.12,119.12,119.12,119.1,119.97,119.97,119.97,119.97,119.92,119.92,119.92,119.92,119.92,119.92,119.92,119.93,121.527,121.527,121.527,121.527,121.467,121.467,121.467,121.442,121.439,121.439,121.439,121.439,121.427,121.427,121.427,121.427,121.464,121.464,121.464,121.464,123.467,123.467,123.467,123.467,123.475,123.475,123.475,123.475,123.519,123.519,123.519,123.519,123.526,123.529,123.529,123.533,123.519,123.519,123.519,123.519,123.519,125.999,125.992,125.992,125.999
"2009-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.51,118.74,118.36,118.36,118.36,118.68,119.92,119.92,119.92,119.92,119.65,119.65,119.65,119.65,119.63,119.63,119.63,119.61,121.018,121.018,121.018,121.018,120.862,120.862,120.862,120.862,120.822,120.822,120.822,120.834,120.859,120.859,120.859,120.859,120.859,120.859,120.859,120.859,122.843,122.843,122.843,122.843,122.867,122.867,122.867,122.867,122.939,122.939,122.939,122.939,122.905,122.935,122.935,122.925,122.925,122.925,122.925,122.925,122.925,125.383,125.406,125.406,125.368
"2010-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.15,121.55,121.62,121.8,121.23,122.23,122.23,122.23,122.23,122.34,122.34,122.34,122.34,122.09,122.09,122.09,122.02,123.337,123.337,123.337,123.337,123.357,123.357,123.357,123.369,123.394,123.394,123.381,123.406,123.394,123.394,123.394,123.394,123.394,123.394,123.394,123.394,125.432,125.432,125.432,125.432,125.418,125.418,125.418,125.418,125.294,125.294,125.294,125.294,125.267,125.28,125.28,125.294,125.291,125.291,125.291,125.291,125.291,127.779,127.779,127.779,127.775
"2010-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.16,120.77,120.88,120.74,121.45,121.45,121.45,121.45,120.69,120.69,120.69,120.69,120.61,120.61,120.61,120.71,122.611,122.611,122.611,122.611,122.413,122.413,122.413,122.45,122.462,122.462,122.475,122.438,122.425,122.425,122.425,122.425,122.401,122.401,122.401,122.401,124.29,124.29,124.29,124.29,124.285,124.285,124.285,124.285,124.217,124.217,124.217,124.217,124.257,124.217,124.217,124.217,124.227,124.227,124.227,124.227,124.227,126.944,126.944,126.944,126.94
"2010-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.48,121.78,121.38,122.39,122.39,122.39,122.39,122.14,122.14,122.14,122.14,122.1,122.1,122.1,122.07,123.763,123.763,123.763,123.763,123.61,123.61,123.61,123.573,123.598,123.598,123.585,123.585,123.585,123.585,123.585,123.585,123.61,123.61,123.61,123.61,125.791,125.791,125.777,125.777,125.786,125.786,125.786,125.786,125.827,125.827,125.827,125.827,125.827,125.84,125.84,125.84,125.837,125.837,125.837,125.837,125.837,128.47,128.47,128.47,128.482
"2010-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.24,121.35,122.7,122.7,122.7,122.7,122.44,122.44,122.44,122.44,122.39,122.39,122.39,122.39,124.189,124.189,124.189,124.189,123.957,123.957,123.957,123.944,123.883,123.883,123.895,123.907,123.932,123.932,123.932,123.932,123.932,123.932,123.932,123.932,126.166,126.166,126.179,126.179,126.19,126.19,126.19,126.19,126.341,126.341,126.341,126.341,126.328,126.341,126.341,126.328,126.325,126.325,126.325,126.325,126.325,128.828,128.828,128.828,128.824
"2011-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.88,124.08,124.25,124.28,123.95,123.84,123.84,123.84,123.84,123.57,123.57,123.57,123.47,125.54,125.54,125.54,125.54,125.233,125.233,125.233,125.255,125.283,125.283,125.283,125.323,125.267,125.267,125.267,125.267,125.295,125.295,125.295,125.295,127.489,127.489,127.489,127.489,127.457,127.457,127.457,127.46,127.288,127.291,127.291,127.291,127.263,127.263,127.263,127.274,127.291,127.291,127.277,127.277,127.277,129.645,129.657,129.657,129.657
"2011-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.02,125.45,125.79,125.48,124.82,124.82,124.82,124.82,124.9,124.9,124.9,125.06,126.172,126.172,126.172,126.172,126.44,126.44,126.44,126.487,126.478,126.478,126.465,126.406,126.437,126.437,126.437,126.437,126.39,126.39,126.39,126.39,128.354,128.354,128.381,128.381,128.373,128.373,128.373,128.376,128.327,128.33,128.33,128.33,128.372,128.33,128.33,128.327,128.344,128.344,128.344,128.344,128.344,130.854,130.85,130.85,130.85
"2011-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.82,126.18,125.38,125.07,125.07,125.07,125.07,125.07,125.07,125.07,124.97,126.228,126.228,126.228,126.228,126.386,126.386,126.386,126.332,126.386,126.386,126.361,126.364,126.357,126.357,126.357,126.357,126.385,126.385,126.385,126.385,128.401,128.401,128.387,128.387,128.365,128.365,128.365,128.368,128.403,128.406,128.406,128.406,128.406,128.434,128.434,128.43,128.42,128.42,128.42,128.42,128.42,130.915,130.911,130.911,130.911
"2011-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.68,126.58,126.04,126.04,126.04,126.04,126.04,126.04,126.04,126.09,127.781,127.781,127.781,127.781,127.632,127.632,127.632,127.616,127.544,127.544,127.582,127.598,127.629,127.629,127.629,127.629,127.62,127.62,127.62,127.62,129.415,129.415,129.402,129.402,129.466,129.466,129.466,129.455,129.643,129.632,129.632,129.632,129.618,129.633,129.633,129.629,129.604,129.604,129.618,129.618,129.618,132.007,132.003,132.003,132.003
"2012-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.84,127.18,127.57,127.71,127.72,127.4,127.4,127.4,127.27,128.507,128.507,128.507,128.507,128.741,128.741,128.741,128.805,127.893,127.893,127.89,127.962,127.89,127.89,127.89,127.89,127.919,127.919,127.919,127.919,130.811,130.811,130.8,130.8,130.767,130.767,130.767,130.784,130.627,130.61,130.61,130.627,130.613,130.61,130.61,130.61,130.61,130.61,130.61,130.61,130.61,132.884,132.896,132.896,132.884
"2012-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.25,127.91,127.93,127.85,127.77,127.77,127.77,127.98,130.238,130.238,130.238,130.238,130.436,130.436,130.436,130.462,129.705,129.705,129.638,129.584,129.625,129.625,129.625,129.625,129.602,129.602,129.602,129.602,132.085,132.085,132.116,132.116,132.106,132.106,132.106,132.095,132.078,132.088,132.088,132.092,132.134,132.088,132.088,132.102,132.116,132.116,132.116,132.116,132.116,134.519,134.515,134.515,134.519
"2012-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.77,129.14,129.06,128.97,128.97,128.97,128.8,130.378,130.378,130.378,130.378,130.925,130.925,130.925,130.886,130.44,130.44,130.424,130.396,130.373,130.373,130.373,130.373,130.376,130.376,130.376,130.376,132.57,132.57,132.56,132.56,132.551,132.551,132.551,132.541,132.579,132.589,132.589,132.579,132.565,132.589,132.589,132.589,132.575,132.575,132.575,132.575,132.575,135.095,135.091,135.091,135.095
"2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.64,130.54,130.2,130.2,130.2,130.29,132.167,132.167,132.167,132.167,132.608,132.608,132.608,132.557,131.675,131.675,131.761,131.771,131.825,131.825,131.825,131.825,131.816,131.816,131.816,131.816,133.744,133.744,133.734,133.734,133.786,133.786,133.786,133.79,133.926,133.923,133.923,133.912,133.898,133.923,133.923,133.909,133.909,133.909,133.909,133.909,133.909,136.372,136.368,136.368,136.372
"2013-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.72,131.58,131.66,131.69,131.51,133.667,133.667,133.667,133.667,133.97,133.97,133.97,134.079,134.027,134.027,134.049,134.157,134.124,134.124,134.124,134.124,134.196,134.196,134.196,134.196,136.484,136.484,136.492,136.492,136.452,136.452,136.452,136.476,136.374,136.359,136.359,136.374,136.342,136.331,136.331,136.331,136.327,136.327,136.327,136.327,136.327,138.851,138.855,138.855,138.851
"2013-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.07,132.44,132.26,132.27,134.518,134.518,134.518,134.518,134.429,134.429,134.429,134.433,134.32,134.32,134.172,134.123,134.618,134.618,134.618,134.618,134.65,134.65,134.65,134.65,136.804,136.804,136.841,136.841,136.823,136.823,136.823,136.819,136.816,136.83,136.83,136.83,136.885,136.816,136.816,136.844,136.855,136.855,136.855,136.855,136.855,139.415,139.402,139.402,139.399
"2013-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.17,134.51,133.91,136.278,136.278,136.278,136.278,136.329,136.329,136.329,136.319,136.628,136.628,136.624,136.562,136.622,136.622,136.622,136.622,136.59,136.59,136.59,136.59,139.008,139.008,139,139,139,139,139,138.982,138.992,139.007,139.007,138.993,138.988,139.035,139.035,139.022,139.018,139.018,139.018,139.018,139.018,141.559,141.563,141.563,141.575
"2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.55,133.68,136.745,136.745,136.745,136.745,137.21,137.21,137.21,137.107,137.258,137.258,137.386,137.39,137.489,137.489,137.489,137.489,137.418,137.418,137.418,137.418,139.597,139.597,139.562,139.562,139.62,139.62,139.62,139.616,139.713,139.698,139.698,139.698,139.679,139.713,139.713,139.698,139.694,139.694,139.694,139.694,139.694,142.15,142.154,142.154,142.15
"2014-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.44,138.7,138.428,138.268,138.307,138.979,138.979,138.979,139.13,138.376,138.376,138.396,138.577,138.934,138.934,138.934,138.934,139.09,139.09,139.09,139.09,141.441,141.441,141.438,141.438,141.405,141.405,141.405,141.446,141.395,141.38,141.38,141.395,141.38,141.348,141.348,141.337,141.322,141.322,141.322,141.322,141.322,143.784,143.796,143.796,143.796
"2014-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.842,139.896,139.875,140.109,140.399,140.399,140.399,140.375,139.411,139.411,139.136,139.116,140.071,140.071,140.071,140.071,140.19,140.19,140.19,140.19,142.592,142.592,142.647,142.647,142.666,142.666,142.666,142.648,142.626,142.641,142.641,142.641,142.685,142.622,142.622,142.669,142.669,142.669,142.669,142.669,142.669,145.204,145.2,145.2,145.183
"2014-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.647,141.363,141.569,141.792,141.792,141.792,141.836,141.179,141.179,141.239,141.085,141.863,141.863,141.863,141.863,141.794,141.794,141.794,141.794,144.236,144.236,144.232,144.232,144.253,144.253,144.253,144.22,144.227,144.227,144.227,144.227,144.242,144.282,144.282,144.256,144.271,144.271,144.271,144.271,144.271,146.718,146.714,146.714,146.73
"2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.955,142.322,142.876,142.876,142.876,142.704,142.087,142.087,142.282,142.275,143.067,143.067,143.067,143.067,142.888,142.888,142.888,142.888,145.186,145.186,145.138,145.138,145.13,145.13,145.13,145.142,145.207,145.207,145.207,145.192,145.148,145.203,145.203,145.193,145.193,145.193,145.193,145.193,145.193,147.817,147.813,147.813,147.814
"2015-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.534,144.265,143.853,143.882,144.023,142.86,142.86,142.893,143.136,144.091,144.091,144.091,144.091,144.217,144.217,144.217,144.217,145.325,145.325,145.328,145.328,146.017,146.017,146.017,146.106,146.046,146.031,146.031,146.046,146.031,145.946,145.946,145.946,145.942,145.942,145.924,145.924,145.924,148.501,148.513,148.513,148.501
"2015-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.552,146.214,145.929,145.982,145.172,145.172,144.744,144.758,145.709,145.709,145.709,145.709,145.739,145.739,145.739,145.739,147.068,147.068,147.176,147.176,148.024,148.024,148.024,147.994,147.978,147.993,147.993,147.993,148.068,147.982,147.982,148.027,148.008,148.008,148.005,148.005,148.005,150.502,150.481,150.481,150.468
"2015-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.538,147.161,147.196,146.55,146.55,146.679,146.448,147.59,147.59,147.59,147.59,147.84,147.84,147.84,147.84,148.819,148.819,148.793,148.793,149.676,149.676,149.676,149.586,149.615,149.63,149.63,149.615,149.645,149.724,149.724,149.694,149.705,149.705,149.717,149.717,149.717,152.041,152.036,152.036,152.074
